## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
269  -19.033  -79.762  -21.851  168.149  178.216  -66.097  -61.853  100.587  -61.290   36.348
270   -9.081  -85.158  -17.418  171.459 -179.741  -63.925  -46.975   66.519   86.125  -42.720
271   -2.774 -100.858  -20.630 -165.781 -172.020  -75.617  -43.767   58.752    4.917   20.855
272  -16.768  -95.830  -14.434  174.650 -168.760  -96.526  -40.024   33.568  -68.205   12.984
273   -7.700 -105.072  -15.254  172.125  177.384  -68.957  -41.769   84.369   54.341 -176.103
274  -10.931 -130.148  -31.506 -175.553 -174.076  -72.780  -48.061   49.533   48.266  -18.790
275  -44.898  -99.989  -10.456 -173.020 -173.917  -99.239  -47.921   85.963 -140.220   -6.437
276  -10.851  -85.240  -31.642 -161.284 -165.171  -92.730  -53.649   79.045  -96.586   28.616
277  -32.879  -90.575  -15.351 -171.023 -171.279 -122.928  -51.993  178.235  -42.333   10.879
278    2.601  -87.455    4.592  171.206 -178.277  -72.631  -42.907   78.929 -154.246    9.314
279    1.233  -89.817  -17.185 -178.429 -172.964  -79.420  -44.315   92.511 -146.548  145.314
280   -2.895 -105.539   -2.555  175.906 -171.434  -88.250  -48.212   73.733 -136.625  170.280
281  -16.935  -90.627  -14.853  177.718  178.817  -68.996  -50.082   99.198  122.180 -158.599
282    0.697  -80.920  -36.283 -177.391 -167.770  -62.510  -46.826  112.448 -167.743  -37.700
283  -18.866 -100.699  -20.944 -174.212 -171.236  -70.896  -42.906   66.609 -119.553   -2.382
284    4.558 -108.434  -27.514  167.154 -174.519  -66.798  -44.630   65.105 -125.793   -6.598
285   -9.983  -93.753  -36.663 -164.197 -174.406  -78.579  -46.432   75.249 -116.295  -19.181
286    1.654  -98.281  -37.030 -165.868 -169.594  -81.177  -49.297   81.399 -121.417  162.101
287    5.298 -101.326  -21.623 -179.423 -173.972  -72.222  -33.642   66.930 -147.320  159.202
288    1.080 -112.866  -29.371 -144.352 -176.546 -109.649  -43.830   63.096 -104.482  171.925
289  -30.246  -60.431  -12.282 -179.912 -178.331  -88.231  -54.993   46.464  136.333 -164.474
290  -19.947  -77.509   -3.929  178.117 -178.516  -84.106  -51.014   75.409  136.954 -168.122
291  -16.908  -87.879  -37.286 -166.086 -176.136  -80.869  -41.330   86.722   92.780  164.948
292   -7.003  -94.949  -22.004  170.467 -176.110  -67.204  -60.407   91.061  113.190 -171.574
293    4.263  -97.294  -10.704  174.863  172.498  -69.997  -54.532   84.714  103.948  171.205
294   -4.048 -113.934  -11.591 -172.992 -176.813  -77.472  -56.715   90.300  135.323   16.500
295  -10.095  -87.364  -17.865 -179.458 -176.420  -96.046  -49.897  143.032  173.919  -11.346
296    1.847  -96.721  -13.866  176.959 -170.177  -71.889  -57.214   46.316  129.052   -6.401
297  -14.246  -97.214  -18.052 -169.389  175.961  -80.053  -37.188   69.173   64.771 -176.493
298    0.386  -92.279  -22.240 -179.829  176.594  -72.807  -47.998   85.668   55.913 -153.611
299  -16.371 -100.871  -28.529 -166.950 -169.008  -88.360  -39.933   65.456   28.713  175.729
300  -17.527  -92.588  -15.887  172.968 -165.394  -59.973  -49.751   74.160   46.957 -162.876
301   -6.041 -115.470  -40.407 -157.425 -157.117  -85.081  -61.386  124.115   59.959  176.895
302  -35.989  -91.066  -15.364  173.564  179.629  -71.071  -57.031   87.166   36.279   -2.619
303   29.153  -94.057  -23.925 -174.670 -177.464  -89.004  -51.834   99.109   89.195    7.571
304   -2.847 -102.499  -20.290 -165.945 -169.427  -96.577  -44.742   82.276   49.347    7.777
305    8.627 -105.715  -41.975 -154.655 -170.155  -94.188  -50.613   80.875  129.545   40.945
306  -10.638  -94.071   -7.303  156.743  175.948  -67.569  -51.839   99.104 -136.225  160.914
307  -23.447  -93.499    2.518  158.601  170.515  -75.470  -52.769   97.289 -130.187 -178.703
308  -10.582  -90.925  -25.568 -156.162 -167.435 -111.232  -56.438 -174.104  -89.776  168.323
309  -12.216  -77.287  -15.737 -162.411 -179.236  -79.545  -51.842   81.064 -116.603   11.050
310  -19.489 -103.169  -11.683  172.631 -175.443  -62.278  -52.019   68.989 -131.527   28.693
311  -37.106  -94.848  -16.691 -163.724 -174.703  -99.959  -33.850   75.964 -122.935    5.456
312   20.291  -97.962  -11.459  174.836  179.365  -86.247  -42.270   72.612 -138.034  -11.415
313  -21.105  -99.218  -30.803 -166.650 -170.027  -73.424  -47.898   71.867 -126.897 -158.793
314   -9.914  -83.473  -32.341  177.053 -174.440  -56.964  -43.407   75.823 -123.772  162.527
315   -4.480  -85.825  -43.714 -170.728 -175.853  -71.549  -26.445   89.564 -143.283  179.098
316    0.071  -73.486  -19.241 -179.550 -166.608  -84.733  -38.962   74.046 -148.558   23.218
317  -23.223 -113.318  -32.007 -173.146 -169.171  -77.034  -38.244   72.522 -115.710  -21.824
318   -8.292  -90.037  -18.364  175.765 -174.965  -81.853  -54.538   59.066 -121.930   17.502
319  -19.162 -108.327  -48.515 -163.201 -176.452  -59.696  -52.937   57.615 -119.541  -31.890
320   -9.335 -107.363    4.782  177.763 -172.815  -97.710  -44.557   66.888 -140.032    2.010
321   -4.558  -96.539  -23.744 -165.192 -172.783  -86.250  -44.689   60.750  -96.696    1.313
322   -2.215  -76.752  -33.372 -165.746 -176.486  -70.548  -63.368   80.710 -154.301   14.585
323  -15.511 -100.369  -34.500 -159.832 -175.143  -67.268  -50.676   77.455 -136.312   16.747
324   -2.585 -101.777  -29.120 -172.332  170.322  -50.660  -56.695   68.397 -133.360   14.518
325   -9.716  -68.245  -13.344  175.768 -171.360  -74.542  -44.807   86.901 -145.586   16.651
326  -15.306 -107.273  -18.924 -168.187  179.142  -84.900  -52.308   89.998 -115.815  -52.150
327  -10.019 -101.136  -20.719 -175.390  178.328  -82.301  -44.607   53.732 -119.190  -16.896
328    6.470  -91.965  -25.507 -171.315 -163.970  -90.642  -36.681   89.380   62.294 -171.879
329  -20.400  -74.525  -26.685 -169.483 -165.611  -86.324  -41.638   79.455   40.187  -14.966
330  -12.235  -67.366  -36.151 -164.527 -179.887  -66.757  -53.696   86.168   30.885  -43.435
331   -6.245  -62.481  -29.483 -162.462  171.197  -73.582  -57.104   77.027   35.609 -169.646
332  -22.496  -87.415  -13.110  165.290  176.019  -68.486  -47.624   58.696   63.047 -169.756
333   -4.623  -96.301    7.905  162.659 -172.141  -74.393  -56.343  109.881  145.013  162.602
334    9.386  -85.249  -31.506 -173.151 -176.478  -71.723  -37.310   46.116   33.096 -155.874
335    2.702 -116.311  -24.808 -173.219 -170.263  -78.130  -48.939   79.838   58.392 -165.587
336    3.271  -79.187  -23.618  171.601 -168.565  -65.243  -47.815   92.240   33.502 -162.015
337  -14.578  -85.750  -51.613 -158.302 -178.361  -67.929  -46.988   81.769   49.922  166.464
338  -16.037 -113.223  -39.912 -165.482  178.818  -69.515  -33.267  102.830   41.199 -172.844
339  -22.341  -96.658  -22.104  174.169  178.751  -73.903  -46.243   87.075   46.110 -173.318
340    1.916  -83.048  -49.681  177.600  174.596  -63.351  -42.237   87.066   76.427 -170.882
341  -12.504  -97.641  -22.460  178.695 -173.009  -69.316  -45.979   86.733   40.942 -144.598
342   -6.077 -110.563  -15.552  177.543 -166.379  -76.174  -59.304   93.196   59.152   12.025
343  -12.807  -83.762   -6.952  169.704  176.699  -64.186  -50.872   84.163  -21.083   33.062
344    0.819 -109.370  -25.080  173.396 -167.704  -80.095  -42.016   93.775   36.864   19.258
345  -26.801 -109.075  -42.396 -124.669 -165.396  -64.024  -54.733   16.399  -32.354  -11.539
346    7.789  -73.540  -25.868  177.613  179.688  -71.181  -51.903  102.282   -1.025   35.322
347  -13.079  -90.987  -22.109  172.721 -164.766  -84.844  -43.135   89.266   54.890  -33.542
348   -5.848  -92.580  -58.622 -160.490 -173.196  -66.356  -35.762   68.329   34.210 -159.643
349  -17.382 -122.620  -35.182 -164.870  177.333  -69.292  -65.023  157.657  122.044    7.469
350    7.359  -81.822  -45.448 -160.292 -179.551  -75.898  -45.914   84.583   38.557  -15.836
351  -15.376  -81.774   -3.197  162.848  178.731  -72.177  -49.396   90.534   42.998  176.310
352    5.038 -100.532  -46.241 -168.028  173.170  -53.906  -54.506   95.802  -11.710 -173.249
353  -11.637  -90.829  -22.396  178.069  170.201  -78.229  -43.678   92.386   65.746  164.693
354   11.961  -76.904  -17.019 -176.763  172.704  -67.615  -50.214   82.020   34.916  162.452
355  -19.343 -103.128  -25.834 -167.493 -174.042  -69.133  -50.088   84.293   51.595  159.423
356    7.704 -105.573  -20.980  165.469 -176.221  -65.975  -42.286   97.640   45.014    0.652
357  -36.423 -106.311  -29.060 -173.388 -173.603  -59.023  -51.739   79.936   40.555   -8.338
358    1.863  -65.198    5.623  157.611  179.605  -75.093  -56.490   84.875   71.483   21.182
359    0.745  -96.987  -42.975 -158.800 -173.551  -84.297  -47.768   93.213   77.277  168.238
360  -18.280  -85.694  -15.128  175.442  173.819  -71.420  -31.767   84.616   38.669 -141.806
361  -17.394 -101.582  -27.622 -175.132 -179.262  -80.056  -56.965   83.129   61.596  173.999
362   -2.133 -114.931  -27.818  176.185 -174.764  -68.223  -37.984   66.846   37.191  168.473
363  -20.626 -102.941  -35.475 -170.094  170.387  -66.915  -41.833   75.353   41.395  179.049
364  -14.147  -93.351  -16.749 -165.289 -176.801  -90.366  -53.299  108.778    0.816    4.013
365  -15.665  -92.102  -30.527  179.625 -176.887  -58.132  -47.925   82.602   44.139    7.003
366  -10.739  -89.278  -17.669  177.857 -174.317  -65.686  -51.517   70.942   49.695  -12.423
367    0.968 -100.227  -27.966 -172.370 -178.030  -60.757  -45.640   67.174   37.434    7.340
368   -6.076  -73.694  -13.045 -177.206 -172.116 -105.476  -29.985   63.865   50.750 -172.838
369   -2.557  -78.382  -25.663 -172.979 -175.461  -83.948  -42.253   96.655   98.423  159.428
370    1.245  -85.638  -32.482 -170.826 -173.317  -87.405  -53.099   77.824   35.062 -167.516
371    9.177  -61.800  -32.562 -175.744 -176.962  -74.600  -41.586   83.066   53.350 -171.247
372    4.311  -82.395  -26.225  164.784 -179.736  -72.730  -28.067   68.681   51.750 -137.052
373  -15.331 -104.835    1.084  168.734 -172.499  -78.752  -46.349   60.164   56.434    0.730
374    5.900  -89.557  -40.498 -151.909 -173.299  -85.072  -38.823   74.409   35.628   23.127
375   -6.030  -89.371  -26.616 -172.155 -178.919  -66.925  -45.989   86.046   43.501   -2.101
376  -11.926  -72.587    4.793  171.006  176.589  -67.273  -47.178   71.876   46.426    1.899
377   -1.839  -84.596  -53.697 -157.026 -179.402  -64.515  -47.870   82.538   51.208   -5.261
378    8.638 -103.910  -21.138  169.446 -174.237  -57.424  -40.315   72.326   48.706   -9.796
379   -8.664  -79.277  -47.241 -159.861 -172.509  -74.316  -40.595   78.119   33.750 -147.159
380   -5.562 -110.118  -20.775 -178.128 -179.870  -81.318  -42.884   86.039   47.196  158.929
381  -18.666  -97.135  -28.161  174.739 -173.343  -69.685  -59.808   94.075   40.698 -151.776
382  -15.432  -89.046  -41.055 -158.983 -178.304  -68.143  -53.040   85.808   54.198  155.089
383    1.535  -93.343   11.321  168.127 -179.132  -81.046  -48.163   69.312   29.460 -142.380
384   -5.914  -90.579   -8.369  179.343 -171.646  -78.647  -52.347   71.036   52.003  169.099
385  -22.629  -96.255  -25.362  171.835 -177.941  -69.635  -41.401   85.707   46.961 -157.009
386   -9.443  -86.564  -26.608  171.623  173.894  -58.867  -53.270   93.501  143.686  176.774
387  -13.296 -102.198  -27.319 -175.068 -163.123  -82.418  -38.520   85.822  172.093   -3.393
388   -0.474  -82.293   -1.359 -176.423 -174.795 -108.135  -54.179   48.302  136.139 -166.693
389   17.804  -75.893  -18.597  169.727  177.388  -68.895  -57.439  122.145  155.817 -143.902
390   -0.521  -72.839  -16.938  162.523  177.709  -76.185  -58.900  161.365  -63.537  147.051
391   -1.774  -97.036  -35.757 -165.911 -175.689  -68.523  -45.788   85.325 -141.322  145.335
392    5.605  -90.878  -17.180 -179.429  174.348  -97.220  -32.039   96.553 -130.805 -142.672
393   26.077  -74.582  -30.136 -158.727 -177.267  -90.417  -36.247   60.836 -140.227   -5.612
394   -7.822  -90.068  -39.073 -173.573  177.866  -57.776  -43.914   80.375 -129.819   19.561
395  -10.130 -107.032  -21.746 -161.997  174.576  -96.373  -34.973   67.800 -131.023   16.384
396   18.277 -100.168    2.857  160.713 -174.547  -85.721  -44.794   60.214 -124.468   10.997
397   -9.808  -77.082  -39.704 -164.900 -172.057  -70.348  -29.425   78.915 -151.162  -18.910
398   -1.670 -100.089  -39.031 -166.506 -168.594  -79.601  -44.796   73.027 -136.068   23.080
399  -58.791  -78.547   -0.274  171.150 -177.254  -89.022  -35.761   51.528 -124.007  -11.313
400  -68.565  -69.979  -16.778  164.464 -172.525 -102.973  -43.287  100.203  -45.385   18.530
401  -99.188  -83.850  -23.454 -165.999 -177.434  -52.178  -55.005   59.229  171.152  -22.814
402  -26.075  -80.438  -42.763 -159.502 -166.686  -99.629  -43.089   63.737 -131.935   20.456
403   16.567  -91.200  -23.550  160.614  179.606  -60.810  -37.583   64.490 -156.855   -9.127
404  -15.648  -80.436   -4.761  163.248 -178.771  -71.717  -48.635   70.800 -129.250   -5.652
405   -3.394  -81.078  -31.412 -164.744  179.838  -67.852  -48.313   95.419 -145.631   11.866
406   -0.927  -88.031  -41.583 -150.417 -175.715  -87.325  -47.293   85.754 -139.181   20.436
407  -19.588  -88.263  -36.186  179.165  168.000  -67.026  -40.608   81.420  110.189   -3.545
408    8.293  -93.241  -26.066  178.067 -176.485  -68.288  -48.994   91.567   66.421  -11.139
409  -14.144  -61.057  -19.004  176.252 -171.394  -75.400  -40.582   90.601   52.300    5.678
410  -19.878 -117.883  -27.821 -164.206 -171.511  -78.090  -46.814   88.617   42.789    8.402
411   -5.400  -76.739    0.210  160.817  179.880  -83.551  -36.474   67.182   45.498 -153.682
412  -17.781  -93.482  -39.622 -166.447 -174.718  -82.401  -53.156   66.162   53.107  179.222
413   -4.086  -81.420    5.332 -164.997 -176.944 -121.414  -50.913   74.518   60.953  173.117
414    2.057  -93.992  -33.958 -164.355 -178.109  -68.548  -49.569   74.461   70.826  159.554
415  -21.639  -94.076  -26.044 -168.598 -174.706  -72.749  -38.575   93.743   59.159 -178.735
416   -7.415  -82.369  -11.677  174.183  175.174  -67.764  -46.546   72.354   42.212 -163.484
417   -3.794  -77.711  -16.990 -169.546  176.090  -72.092  -54.385  104.510   56.471 -157.752
418  -15.335  -81.744   -9.303  176.224 -175.229  -78.614  -46.524   82.887   36.072 -165.208
419    6.550  -64.670  -12.437  172.904  177.746  -64.181  -53.337  101.365   46.603  169.127
420  -25.981  -97.566  -25.761 -165.002  179.506  -79.979  -51.543   92.520   56.073 -179.755
421   -5.404  -93.914  -26.274 -165.368  176.863  -89.678  -53.093   83.894   53.854 -167.732
422    0.538 -101.149   -4.466  162.169 -178.350  -79.135  -46.522   76.314   28.609 -156.612
423   -2.769 -109.117  -42.328 -148.993 -165.668  -87.611  -43.163   71.351   48.138 -177.679
424  -18.077 -118.205  -28.442 -177.983 -179.433  -73.111  -33.575   58.116   56.429 -171.525
425  -19.093 -105.599  -21.845 -178.157  174.737  -75.273  -36.909   58.954   41.499 -158.922
426  -23.150 -110.324  -14.693 -174.110 -171.492  -76.253  -38.430   71.126   47.673 -166.540
427   -8.273 -106.331  -30.918 -179.954 -177.361  -68.490  -42.894   71.455   40.398 -175.119
428    2.526  -89.851  -29.829 -172.041 -165.425  -99.657  -43.890   79.899   60.052 -159.569
429  -16.729  -90.473  -18.962  179.828 -177.843  -85.265  -32.874   78.551   49.199  170.422
430  -19.102  -88.351   -9.989  176.278  173.802  -74.918  -51.066   77.428   62.083 -175.608
431  -27.671  -78.269  -39.185 -164.023 -178.987  -75.611  -36.961   64.091   52.464  172.949
432    5.630  -87.902  -26.198 -155.979 -168.897  -99.837  -43.925   68.097   59.566 -176.464
433   11.348  -92.645  -12.358  178.613  169.527  -82.176  -36.264   73.413   42.416  163.964
434   -8.594  -44.950  -38.604 -169.442 -169.281  -83.794  -50.575  108.273   55.497    3.409
435  -20.479  -89.143  -25.466 -173.241 -174.225  -85.080  -49.774   97.378   51.705  -21.341
436   -9.094  -95.092  -13.101 -161.027 -173.224 -101.757  -31.474   95.654   39.484   -5.264
437  -17.684  -79.907   -9.733  175.256 -165.707  -86.823  -36.467   64.322   37.091  155.198
438   -6.877 -112.399   11.276  150.665  178.078  -77.281  -50.584   95.746   56.086  177.023
439  -14.878  -81.991  -10.863  175.428  177.447  -86.955  -39.474   70.364   65.036  149.317
440   -9.020  -91.511  -35.205  162.219  173.000  -53.811  -27.476   66.421   55.266  175.070
441  -18.809 -102.167  -30.829 -162.829  179.565  -70.843  -36.416   73.413   51.862  174.310
442    3.400  -84.158  -38.036  175.234  173.689  -50.204  -58.742   93.176   63.983  160.941
443   -4.284  -89.144  -20.317 -159.535 -176.061  -98.509  -49.450   51.626   74.422  177.270
444   -3.503 -116.587  -15.429  177.320 -177.205  -64.154  -58.913   72.126  153.399 -169.911
445   -3.235  -85.709  -31.925 -178.528 -171.214  -76.043  -40.523   69.696   32.437 -157.756
446   -4.919  -93.406  -23.966  175.766 -179.002  -78.726  -51.949   92.553   56.473 -175.596
447   18.855  -99.915  -25.625  175.989  172.277  -64.881  -51.702   85.942   67.815  159.341
448   -6.756  -80.282  -41.474 -156.720 -166.622  -94.188  -42.662   67.694   82.689 -160.807
449  -12.478 -112.667  -26.054  175.243 -176.156  -70.272  -50.011  101.786   50.295 -164.942
450    7.312  -89.589  -21.928 -175.903 -172.359  -66.538  -48.645   81.449   36.261 -127.418
451   -2.512  -86.288  -37.178  174.058  176.235  -81.326  -55.128  159.041  136.733  -13.570
452  -25.159 -114.484  -33.215  179.153 -172.364  -70.777  -51.564  104.137  151.544   14.652
453   -3.267  -86.004   -2.690  154.641  174.789  -67.656  -45.973   80.765 -107.250    9.618
454  -11.939 -110.729  -25.724  173.378 -173.377  -80.018  -46.068   75.826  -96.977  165.547
455    2.642 -123.109  -13.534  173.286  168.395  -71.902  -47.076   92.022 -117.215   -0.822
456  -15.633  -92.217  -22.089 -152.933 -171.443  -87.606  -41.329   79.835 -142.465  -14.047
457   -1.236  -94.431  -40.780 -164.626  172.776  -71.466  -42.215   86.453 -133.484  -16.041
458  -32.815  -93.992  -26.279 -168.855 -175.343  -85.954  -46.605   83.913 -123.675    8.571
459  -23.991  -80.914  -37.442 -170.200  175.652  -73.436  -52.202   88.485 -123.189  157.031
460   -5.447  -97.460  -40.343 -176.374 -175.431  -66.096  -42.375   91.194 -114.766 -160.607
461  -10.553  -93.626  -28.213 -170.488  178.826  -67.400  -53.143   76.193 -125.808  165.756
462  -21.151 -101.275  -23.506  172.586 -179.393  -60.705  -42.783   88.512 -153.391  160.647
463   12.495 -103.709   -1.531 -167.634 -174.395 -108.605  -47.044   74.722 -122.744 -166.289
464    1.093  -93.916   -9.178 -172.842  176.452  -88.822  -51.486   93.030 -128.428   -3.188
465  -20.140 -112.884  -36.522 -177.324 -178.710  -53.818  -60.974  105.143  -26.671  -20.420
466  -20.840  -86.460  -28.730 -166.860 -178.479  -81.894  -43.942   64.461 -131.663    0.634
467   -1.178  -91.867   -9.873 -169.357  178.177  -89.859  -46.189  115.993 -145.397   35.528
468    1.496 -108.258  -14.397 -175.512 -178.005  -72.536  -51.760   78.018 -123.683    0.725
469  -14.368 -101.793  -16.943 -176.753 -174.281  -70.110  -54.538   73.855 -136.652   28.490
470  -15.082  -85.326  -34.173 -164.220  177.264  -71.782  -46.483   76.365 -136.286    1.196
471    6.744  -92.352  -21.593 -173.263  176.845  -72.392  -38.595   70.285 -137.650    2.962
472  -10.751 -117.161  -17.985 -162.816 -171.281  -83.023  -31.569   64.947 -146.415   32.155
473   -6.751  -92.211  -33.953 -163.005  178.191  -65.091  -44.812   79.406 -130.272   17.684
474   -4.653 -114.789  -44.365 -179.729  175.975  -59.799  -52.134   55.860 -123.983    0.548
475   11.035  -99.417  -37.205 -168.586 -172.737  -60.331  -42.277   69.301 -141.684    4.052
476    4.544  -86.846  -18.485  162.681 -179.866  -72.094  -37.769   58.329 -150.077   11.923
477  -15.732 -118.210  -16.989  172.747  175.767  -62.323  -47.849   76.423 -138.182   -8.085
478  -29.037  -99.711  -36.592 -171.629 -171.094  -66.456  -47.187   91.338 -122.075    9.082
479  -14.365  -89.034  -42.943 -162.063 -173.933  -76.579  -44.138   75.675 -136.441   21.218
480   -6.145  -82.586   -3.151  158.435 -177.819  -65.225  -49.097   97.585 -136.546  -12.891
481   -1.377  -82.029  -18.175 -170.710 -164.613 -108.024  -48.219   89.747 -119.667  -13.852
482  -56.814  -91.537  -17.699 -177.354 -178.454  -86.418  -40.297   59.068 -151.778    5.963
483  -12.224 -100.226  -33.892  169.245 -175.099  -39.299  -42.271   70.836 -132.910   -1.493
484  -15.730 -102.572  -17.853  171.467 -178.710  -69.416  -48.590   78.084 -122.847   11.381
485  -18.152  -94.215  -25.041 -177.765 -171.849  -65.859  -52.827   98.449 -125.547   33.334
486  -30.270  -99.537  -24.639 -169.174 -175.009  -76.751  -37.365   79.437 -140.539    8.173
487  -25.047  -82.443  -28.765 -171.463 -167.390  -76.075  -47.867  106.395 -156.205   24.503
488  -18.591  -92.255  -20.904  166.779  175.829  -47.386  -49.437   94.455 -141.929   21.502
489    9.192 -106.581  -16.278 -157.357 -172.788  -69.608  -61.159   68.497  157.921 -150.519
490  -13.293  -99.174  -44.034 -156.614 -170.238  -80.822  -40.625   83.204 -137.500  175.411
491   12.753  -87.333    4.805  157.196 -175.214  -70.953  -50.321   99.348 -128.156  175.838
492  -28.707 -107.267  -18.656 -163.991 -168.159  -91.007  -53.639   97.971 -113.463 -175.569
493  -15.227  -93.839  -20.474 -163.793 -175.310  -78.125  -55.056   72.799   52.701 -166.018
494   -0.677 -100.280  -28.538 -165.151 -179.595  -70.441  -58.444   81.626    7.309  160.032
495    4.411  -91.307  -28.192 -163.516 -172.155  -85.271  -66.144  153.800  -73.108  165.083
496    1.940  -90.881  -27.301  171.728  178.445  -60.114  -56.246 -178.040 -132.896  -49.789
497  -27.123 -100.850  -30.466 -165.052  178.017  -72.134  -62.523 -179.216  -83.201  -11.828
498  -12.928 -105.378  -38.218 -162.802 -176.176  -81.069  -44.590   72.511 -126.361   -0.928
499  -15.933  -87.876  -11.449  167.361  179.125  -65.038  -53.746   85.933 -145.021  -10.004
500  -19.300  -92.797  -15.167 -177.654 -169.482  -74.199  -44.506   62.756 -145.615 -157.486
501    1.561  -90.632  -13.646  168.977 -175.766  -72.559  -46.148   59.753 -136.257  175.847
502   -2.030  -89.804  -20.327  175.700 -165.804  -93.461  -40.488   63.013 -128.304  140.625
503  -17.565  -96.430  -22.623 -172.519 -175.913  -84.592  -38.586   65.744 -143.542 -161.702
504  -12.324  -97.830  -25.555 -176.953 -175.149  -65.459  -44.340   95.527 -168.235  162.152
505    3.721 -100.738    0.664 -165.678 -172.491 -110.930  -51.907   83.372 -119.123   24.574
506    0.956 -108.967  -20.351  169.692  173.152  -69.229  -39.059   73.656 -132.471    6.113
507  -22.606  -98.762  -20.544  166.271  170.976  -58.787  -43.085   80.349 -134.799   25.977
508   -7.730  -97.309  -35.267 -172.421 -173.093  -56.192  -57.702   75.997 -135.772  -11.739
509    1.662 -100.651  -25.903 -177.287 -178.079  -73.396  -47.424   90.234 -129.497   -2.268
510  -26.763 -102.137  -10.445 -178.466  176.094  -66.275  -44.365   87.289 -119.638    9.856
511   -7.516  -96.639   -4.852 -177.684  168.570  -64.576  -57.798   88.733 -137.575 -167.922
512  -23.333  -82.633  -23.699 -169.970 -172.739  -76.639  -47.248   73.658 -131.229  177.577
513   -1.784  -75.442  -31.157 -175.687 -172.830  -83.431  -46.623  101.561 -150.246 -156.885
514   20.295  -85.017  -16.222  160.994 -178.859  -79.931  -41.871   85.098 -124.910 -172.899
515  -12.151 -101.187  -13.235 -169.852 -175.973  -94.853  -52.512   81.927 -112.216  171.105
516    1.282  -80.811  -35.672 -157.761 -172.359  -80.499  -48.177   80.858 -132.790  169.636
517    0.184  -80.582  -12.077  174.892  165.362  -58.849  -43.216   68.519 -140.812  167.220
518   -6.591  -96.683   -0.494  174.933  175.983  -80.479  -51.438   68.882 -135.496  176.207
519  -18.668  -98.489  -30.367 -157.913 -176.721  -76.901  -49.729   87.187 -155.280  148.679
520  -14.550  -83.690  -39.300 -176.589 -171.258  -83.217  -49.578  102.785 -107.210   52.395
521  -18.236 -104.869  -29.132 -163.048 -160.236  -89.608  -52.845   82.898 -124.966 -167.300
522  -12.775  -71.578  -19.272  179.432 -170.942  -88.242  -39.581   74.969 -128.828   15.178
523  -24.479  -95.743  -23.952 -168.687 -177.916  -72.537  -49.036  103.859  163.626  -10.699
524    5.279  -71.380  -37.572 -172.273 -175.515  -73.893  -45.283   76.883   46.213  177.664
525   -0.688 -101.539  -13.693  170.337 -172.488  -80.015  -53.151   95.512   48.259 -148.875
526   -7.537  -99.383   -6.815  171.225  174.271  -63.339  -54.488   95.450   49.731  175.659
527  -23.380  -98.433  -13.431  168.519 -171.839  -74.637  -42.570   83.074   37.528 -154.430
528  -24.907 -101.017  -42.926 -166.394 -178.176  -60.760  -41.983   71.499    5.300    5.767
529   -5.785  -93.754  -19.293 -178.226  179.975  -65.764  -47.495   86.499   28.079 -170.925
530  -17.987 -101.001  -46.379 -165.253 -169.810  -82.728  -54.321   86.102   60.561  163.304
531   -7.890 -103.596  -26.142 -173.751  172.430  -63.162  -48.205   97.563   37.043  165.127
532   -4.560 -102.278  -18.032  166.740  175.316  -61.945  -38.365  104.442   35.431  165.278
533   -7.541  -97.607  -30.621 -177.164 -168.208  -72.844  -39.324   95.229   30.760 -172.598
534   -9.248 -105.755  -25.323  179.786 -175.628  -75.109  -47.796   86.508   40.305 -176.860
535    3.338  -80.505  -32.406 -175.572 -174.297  -77.942  -50.282   62.666   56.847  -18.954
536  -26.862  -98.744  -32.712 -154.851  173.694  -69.117  -53.045  103.778   46.659 -179.781
537  -15.664 -103.219  -25.429 -175.742 -164.943  -89.664  -51.110   92.041   45.817  167.622
538  -12.551  -96.168  -30.088 -167.044 -174.036  -90.836  -47.174   69.041   69.955  164.540
539   -3.900  -87.136  -34.679 -178.122 -176.851  -65.633  -48.997   76.174   32.945  163.839
540   12.883  -85.344  -28.473 -162.728 -168.538  -73.834  -48.843   63.807   27.730  143.318
541  -31.106 -105.842  -14.956 -176.005 -169.132  -97.688  -36.439   49.735   47.942 -148.745
542    3.550 -117.579  -25.787 -174.980  179.554  -68.737  -50.652   86.338   51.924 -177.023
543    9.842  -75.195    5.899  172.829  178.473 -114.843  -49.234   86.960   51.976    9.810
544  -22.133 -104.799  -34.240  175.164 -163.753  -60.726  -49.956   83.720   14.626    3.724
545   -9.403  -82.345  -29.553 -168.841 -179.445  -67.982  -43.222   99.285   26.843    5.904
