  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      557        0.680        5.635            0      326.957      114.790      200.601
      558        0.630        5.635            0      329.122      102.217      204.995
      559        0.587        5.566            0      324.290      117.598      202.204
      560        0.670        5.615            0      324.193      130.014      201.197
      561        0.694        5.629            0      327.364      111.685      202.378
      562        0.422        5.637            0      325.813      125.175      201.287
      563        0.881        5.571            0      325.522      130.412      197.682
      564        0.697        5.616            0      326.211      138.826      199.809
      565        0.622        5.622            0      326.358      136.593      201.924
      566        0.730        5.664            0      326.258      136.353      199.222
      567        0.483        5.736            0      328.215      123.718      200.552
      568        0.833        5.576            0      324.180      133.980      205.252
      569        0.568        5.599            0      326.178      144.657      203.642
      570        0.729        5.602            0      324.688      128.750      199.229
      571        0.665        5.613            0      327.292      143.594      200.758
      572        0.665        5.571            0      321.906      138.921      196.617
      573        0.722        5.620            0      325.808      128.407      201.526
      574        0.832        5.557            0      325.113      124.509      200.092
      575        0.736        5.667            0      323.463      143.086      197.586
      576        0.697        5.590            0      324.697      130.991      201.251
      577        0.639        5.647            0      323.548      140.303      197.230
      578        0.555        5.579            0      326.267      138.283      203.097
      579        0.593        5.586            0      323.789      142.526      199.549
      580        0.699        5.543            0      321.989      133.437      201.308
      581        0.690        5.611            0      322.595      136.386      197.624
      582        0.555        5.583            0      324.862      133.707      205.129
      583        0.751        5.634            0      326.024      124.485      201.223
      584        0.642        5.601            0      326.596      123.319      199.957
      585        0.763        5.613            0      324.487      131.909      199.860
      586        0.686        5.616            0      326.756      123.786      200.722
      587        0.804        5.574            0      325.015      130.664      206.401
      588        0.654        5.637            0      323.121      135.840      199.094
      589        0.631        5.564            0      324.312      117.157      203.086
      590        0.633        5.601            0      324.321      118.019      200.291
      591        0.713        5.623            0      327.008      127.564      202.922
      592        0.758        5.685            0      326.111      131.224      202.677
      593        0.662        5.623            0      325.645      133.514      194.072
      594        0.674        5.639            0      328.043      121.555      205.510
      595        0.579        5.639            0      323.901      122.404      201.046
      596        0.722        5.483            0      324.739      125.766      201.964
      597        0.620        5.543            0      325.981      114.196      200.010
      598        0.486        5.665            0      325.636      107.491      197.050
      599        0.529        5.575            0      324.767      121.825      196.998
      600        0.426        5.601            0      326.366      116.373      203.014
      601        0.698        5.561            0      322.260      117.654      200.171
      602        0.669        5.609            0      325.106      110.693      201.571
      603        0.783        5.628            0      326.734      129.913      201.996
      604        0.593        5.621            0      325.787      148.349      194.677
      605        0.517        5.620            0      324.514      110.027      202.145
      606        0.631        5.644            0      327.785      126.355      205.346
      607        0.729        5.655            0      327.396      105.730      202.204
      608        0.543        5.541            0      325.324      122.792      198.960
      609        0.629        5.603            0      324.924       98.313      194.925
      610        0.604        5.659            0      323.944      101.782      200.829
      611        0.605        5.628            0      326.842      125.708      201.067
      612        0.744        5.598            0      323.249      111.724      200.815
      613        0.595        5.637            0      324.765      126.893      199.289
      614        0.490        5.622            0      323.778      124.186      199.207
      615        0.574        5.649            0      324.494      118.827      195.120
      616        0.501        5.540            0      322.665      140.140      197.879
      617        0.556        5.567            0      324.984      135.023      203.334
      618        0.497        5.624            0      325.545      130.805      197.103
      619        0.548        5.606            0      325.365      139.080      197.710
      620        0.660        5.566            0      323.864      124.885      196.872
      621        0.677        5.627            0      323.924      110.569      196.365
      622        0.719        5.469            0      325.859      102.943      206.315
      623        0.703        5.592            0      326.260      105.712      201.495
      624        0.555        5.580            0      325.465      112.816      200.446
      625        0.759        5.692            0      326.302      114.415      199.001
      626        0.662        5.551            0      325.397      114.909      200.765
      627        0.612        5.482            0      323.686      124.606      199.692
      628        0.469        5.638            0      327.964      142.542      205.502
      629        0.514        5.599            0      325.112      131.852      204.000
      630        0.635        5.615            0      324.808      129.535      203.096
      631        0.682        5.495            0      323.845      125.389      202.938
      632        0.658        5.577            0      323.000      123.340      196.139
      633        0.619        5.583            0      328.354      136.193      202.022
      634        0.536        5.599            0      327.478      130.533      204.165
      635        0.826        5.616            0      325.120      128.209      203.385
      636        0.482        5.571            0      323.735      137.715      199.728
      637        0.537        5.534            0      324.591      131.228      201.790
      638        0.592        5.564            0      326.133      128.285      200.702
      639        0.616        5.593            0      326.184      129.377      196.545
      640        0.684        5.687            0      327.513      131.048      203.765
      641        0.676        5.603            0      324.999      118.107      200.734
      642        0.622        5.665            0      325.350      113.576      199.653
      643        0.702        5.639            0      325.133      113.304      199.821
      644        0.481        5.678            0      327.323      123.593      198.165
      645        0.441        5.582            0      322.253      105.749      195.082
      646        0.660        5.576            0      327.895      106.271      207.454
      647        0.499        5.620            0      324.048      124.078      193.273
      648        0.731        5.569            0      326.466      110.570      200.745
      649        0.653        5.659            0      326.933      110.808      199.737
      650        0.769        5.574            0      324.400      104.946      203.056
      651        0.614        5.562            0      326.478      104.974      203.084
      652        0.636        5.621            0      324.672       87.459      197.673
      653        0.630        5.537            0      325.028       87.530      198.743
      654        0.694        5.711            0      325.533       93.303      196.219
      655        0.561        5.609            0      325.548       88.308      207.402
      656        0.822        5.664            0      330.201       79.838      205.769
      657        0.631        5.596            0      327.021      120.717      201.612
      658        0.683        5.594            0      325.108      106.735      201.723
      659        0.616        5.572            0      323.065      109.844      202.244
      660        0.653        5.607            0      325.928      132.015      199.874
      661        0.510        5.553            0      322.279       94.546      198.440
      662        0.630        5.585            0      324.404      104.464      195.402
      663        0.607        5.621            0      324.005      114.907      197.315
      664        0.705        5.632            0      324.756      107.368      196.961
      665        0.611        5.612            0      324.237      125.749      200.173
      666        0.779        5.598            0      328.352      107.260      206.245
      667        0.595        5.521            0      321.933      118.672      198.132
      668        0.566        5.532            0      327.460      128.843      204.205
      669        0.655        5.651            0      325.426      110.545      197.829
      670        0.806        5.429            0      322.084      113.695      196.300
      671        0.589        5.666            0      324.894      108.766      199.788
      672        0.660        5.691            0      325.629      123.987      199.942
      673        0.590        5.609            0      324.733      104.221      201.381
      674        0.790        5.639            0      325.894      108.182      202.799
      675        0.695        5.629            0      325.814      120.676      196.548
      676        1.041        5.623            0      325.780      113.186      203.221
      677        0.868        5.584            0      324.455      106.676      207.154
      678        0.906        5.620            0      327.742       90.065      210.793
      679        0.787        5.632            0      327.208      104.841      207.372
      680        0.599        5.703            0      329.646      133.700      203.568
      681        1.019        5.623            0      327.288      132.360      206.624
      682        0.973        5.690            0      328.007      118.824      205.965
      683        0.964        5.664            0      327.652       90.736      204.113
      684        0.833        5.670            0      329.904       99.188      205.482
      685        0.828        5.531            0      328.465      101.153      208.574
      686        0.917        5.532            0      325.564       92.982      203.352
      687        0.955        5.711            0      328.995       98.065      204.900
      688        0.930        5.680            0      329.725      115.373      209.815
      689        0.847        5.633            0      325.098      114.776      206.613
      690        1.096        5.561            0      327.195      105.382      205.164
      691        0.895        5.668            0      327.797      101.150      204.499
      692        0.883        5.629            0      328.054       99.699      206.847
      693        1.049        5.614            0      326.122      112.726      204.785
      694        0.898        5.637            0      326.259       90.728      204.454
      695        0.787        5.638            0      325.560      112.998      200.357
      696        0.840        5.605            0      325.288      102.298      203.188
      697        0.750        5.669            0      328.397       94.354      206.553
      698        0.833        5.513            0      325.441       96.272      208.916
      699        0.684        5.668            0      325.384      145.349      191.508
      700        0.827        5.702            0      325.651      119.738      198.005
      701        0.747        5.580            0      325.363      112.570      203.663
      702        0.741        5.734            0      327.195      115.726      201.855
      703        0.839        5.539            0      325.399      103.065      206.248
      704        0.935        5.572            0      326.612      101.915      205.046
      705        0.767        5.637            0      327.033      125.477      201.593
      706        0.639        5.651            0      325.073      126.138      200.005
      707        0.743        5.631            0      326.154      129.975      205.518
      708        0.631        5.661            0      327.154      150.857      203.581
      709        0.622        5.622            0      326.872      139.183      205.787
      710        0.755        5.624            0      327.976      142.064      202.269
      711        0.679        5.579            0      323.225      129.293      201.335
      712        0.647        5.601            0      324.688      128.415      199.202
      713        0.780        5.638            0      325.403      131.912      201.469
      714        0.962        5.494            0      325.411      108.722      206.728
      715        0.920        5.714            0      328.039      115.256      204.873
      716        1.005        5.659            0      324.144      131.451      187.669
      717        0.760        5.570            0      324.121      134.830      200.098
      718        0.927        5.529            0      325.456      115.752      210.251
      719        0.927        5.584            0      325.332      105.537      205.610
      720        0.941        5.557            0      328.810       99.310      210.974
      721        0.778        5.520            0      324.357       99.399      200.644
      722        0.803        5.611            0      325.467      100.636      205.786
      723        0.890        5.544            0      326.288       98.838      207.534
      724        0.985        5.625            0      326.259      101.047      204.910
      725        0.808        5.576            0      326.944       95.115      206.759
      726        0.939        5.691            0      327.837      118.929      201.716
      727        0.668        5.623            0      326.273      123.119      204.266
      728        0.616        5.612            0      326.143      117.803      199.073
      729        0.849        5.594            0      325.176       86.231      207.479
      730        0.455        5.614            0      325.094      119.776      198.634
      731        0.457        5.589            0      322.860      116.262      197.206
      732        0.528        5.579            0      326.118      116.944      200.215
      733        0.675        5.610            0      325.320      124.364      195.948
      734        0.487        5.583            0      325.607      130.730      196.784
      735        0.576        5.605            0      322.785      123.147      194.058
      736        0.707        5.505            0      322.558      106.314      197.826
      737        0.614        5.609            0      324.764      124.150      192.696
      738        0.697        5.590            0      325.118      120.033      199.652
      739        0.502        5.585            0      323.436      117.155      192.760
      740        0.744        5.500            0      323.775      123.899      195.584
      741        0.678        5.509            0      323.799      130.646      194.394
      742        0.494        5.623            0      327.065      134.404      202.545
      743        0.444        5.577            0      322.281      120.191      194.956
      744        0.720        5.478            0      321.699      112.600      202.606
      745        0.600        5.558            0      323.159      126.455      194.552
      746        0.501        5.523            0      324.305      128.322      201.406
      747        0.494        5.592            0      324.702      133.674      199.304
      748        0.638        5.600            0      322.647      113.419      199.481
      749        0.590        5.644            0      326.496      139.838      199.751
      750        0.747        5.549            0      323.538      124.524      198.888
      751        0.614        5.636            0      324.668      116.273      198.657
      752        0.540        5.631            0      324.652      127.115      196.914
      753        0.749        5.631            0      326.062      130.166      190.688
      754        0.530        5.554            0      325.041      133.317      198.778
      755        0.754        5.552            0      320.605      116.831      196.193
      756        0.619        5.528            0      320.526      110.161      191.436
      757        0.557        5.536            0      324.345      128.399      202.124
      758        0.592        5.643            0      324.608      122.473      201.592
      759        0.598        5.528            0      325.628      134.151      200.618
      760        0.697        5.615            0      323.911      126.014      196.857
      761        0.511        5.668            0      326.520      126.905      195.908
      762        0.769        5.612            0      325.144      115.308      201.300
      763        0.506        5.572            0      323.527      115.590      197.726
      764        0.655        5.570            0      325.269      107.152      198.848
      765        0.587        5.595            0      324.550      115.337      192.948
      766        0.440        5.587            0      326.299      146.329      200.005
      767        0.623        5.634            0      323.503      118.403      199.256
      768        0.566        5.551            0      325.207      125.605      201.533
      769        1.123        5.577            0      326.171      108.613      207.309
      770        0.683        5.562            0      324.094      120.066      198.706
      771        0.673        5.640            0      324.896      110.980      197.369
      772        0.617        5.659            0      326.876      111.522      199.725
      773        0.441        5.584            0      325.226       91.891      202.890
      774        0.667        5.592            0      326.115      119.791      198.810
      775        0.598        5.513            0      324.115      129.345      197.393
      776        0.567        5.491            0      328.507      131.290      205.596
      777        0.668        5.599            0      322.838      130.704      198.061
      778        0.707        5.564            0      324.054      124.757      200.880
      779        0.820        5.551            0      326.426      106.419      208.468
      780        0.560        5.555            0      326.046      106.661      203.399
      781        0.618        5.704            0      324.801      132.348      190.584
      782        1.019        5.538            0      326.235      100.229      206.845
      783        0.995        5.540            0      326.383      115.354      205.642
      784        1.015        5.639            0      327.542      103.742      205.969
      785        0.927        5.589            0      326.311      104.977      203.213
      786        0.828        5.558            0      325.964       84.025      205.259
      787        0.774        5.550            0      325.374      114.010      204.732
      788        0.806        5.574            0      325.880      121.336      206.206
      789        0.729        5.561            0      326.722      122.136      205.360
      790        0.637        5.473            0      324.339      106.075      202.356
      791        0.629        5.601            0      325.509      121.440      201.463
      792        0.675        5.596            0      325.941      123.465      206.314
      793        0.641        5.493            0      322.798       97.064      202.457
      794        0.555        5.603            0      327.446      135.728      201.742
      795        0.778        5.525            0      323.108      120.052      206.011
      796        0.644        5.482            0      324.241      102.273      199.520
      797        0.706        5.519            0      323.700       99.138      201.409
      798        0.644        5.577            0      322.598      128.567      194.269
      799        0.843        5.552            0      326.006      122.101      205.909
      800        0.569        5.600            0      324.860      121.818      193.992
      801        0.664        5.488            0      324.628      114.647      203.646
      802        0.598        5.551            0      325.358      128.440      190.262
      803        0.770        5.548            0      322.889      134.596      204.608
      804        0.755        5.526            0      324.217      120.261      203.091
      805        0.771        5.597            0      325.303      123.156      202.345
      806        0.635        5.541            0      326.094      104.814      204.823
      807        0.759        5.728            0      326.987      121.316      201.239
      808        0.571        5.586            0      324.208      143.137      199.165
      809        0.897        5.570            0      325.190      116.332      206.310
      810        0.673        5.569            0      324.510      117.433      201.307
      811        0.534        5.622            0      324.448      111.486      198.410
      812        0.742        5.582            0      327.325      113.776      203.741
      813        0.795        5.536            0      324.062      110.143      202.586
      814        0.737        5.610            0      326.013      114.023      206.738
      815        0.833        5.611            0      323.787      114.127      198.747
      816        0.671        5.585            0      325.445      109.919      201.933
      817        0.688        5.618            0      324.217      110.240      200.944
      818        0.688        5.583            0      326.041      114.591      200.471
      819        0.708        5.619            0      324.523      106.034      198.088
      820        0.797        5.476            0      323.388      108.461      200.456
      821        0.667        5.664            0      325.894      105.715      199.288
      822        0.694        5.672            0      328.198       99.408      207.231
      823        0.674        5.703            0      325.315      125.082      200.594
      824        0.688        5.577            0      325.014       98.100      201.864
      825        0.716        5.676            0      325.485      101.508      202.640
      826        0.876        5.610            0      327.523       91.020      210.403
      827        0.648        5.563            0      326.275       85.494      198.614
      828        0.658        5.556            0      325.435      111.504      204.999
      829        0.654        5.465            0      323.341      104.605      200.592
      830        0.721        5.584            0      325.791      100.904      204.572
      831        0.671        5.604            0      327.345      104.179      203.187
      832        0.475        5.576            0      323.229      119.766      200.451
      833        0.941        5.452            0      322.882      120.363      205.068
      834        0.955        5.525            0      326.885      105.757      207.753
      835        0.972        5.591            0      326.902       99.675      206.738
      836        0.552        5.499            0      320.883      126.563      194.835
      837        0.534        5.679            0      327.117       74.051      201.962
      838        0.714        5.645            0      325.584       93.080      200.178
      839        0.824        5.596            0      322.400      118.871      201.159
      840        0.599        5.527            0      322.945      106.227      197.174
      841        0.774        5.659            0      325.331      123.883      203.923
      842        0.811        5.604            0      325.146       88.246      203.734
      843        0.718        5.604            0      328.976       77.092      203.582
      844        0.885        5.536            0      327.819       70.104      209.197
      845        0.711        5.491            0      323.652       71.644      195.433
      846        0.858        5.460            0      323.335       71.488      205.346
      847        0.527        5.594            0      325.264      100.665      199.612
      848        0.916        5.578            0      326.577       71.777      205.305
      849        0.860        5.629            0      326.545       76.199      202.893
      850        0.713        5.597            0      324.574       81.617      199.698
      851        0.377        5.616            0      325.107      106.470      195.753
      852        0.914        5.635            0      328.181       65.738      200.258
      853        0.968        5.639            0      327.331       82.153      200.513
      854        0.742        5.553            0      325.578       85.872      201.097
      855        0.629        5.561            0      326.398       96.010      201.310
      856        0.727        5.692            0      326.125       99.528      201.670
      857        0.824        5.480            0      324.838       91.993      207.848
      858        0.746        5.726            0      325.969      113.264      202.058
      859        0.819        5.585            0      323.670      125.080      199.863
      860        0.775        5.527            0      326.006      124.684      210.010
      861        0.804        5.630            0      328.223      137.580      202.403
      862        0.652        5.620            0      324.321      114.190      194.758
      863        0.648        5.554            0      323.602       94.971      201.513
      864        0.706        5.557            0      324.475       90.425      200.567
      865        0.690        5.640            0      327.615      126.609      199.538
      866        0.719        5.560            0      326.141      107.855      203.031
      867        0.560        5.589            0      324.716       96.829      203.072
      868        0.713        5.668            0      327.409      101.465      204.071
      869        0.741        5.603            0      325.805       93.690      201.302
      870        0.836        5.537            0      325.656      105.857      209.242
      871        0.472        5.586            0      326.140      125.688      199.585
      872        0.750        5.561            0      324.133       89.730      201.372
      873        0.995        5.469            0      326.774       64.094      206.196
      874        0.790        5.525            0      325.559       81.991      201.452
      875        0.711        5.508            0      323.405       89.548      205.918
      876        0.656        5.536            0      324.997      109.383      201.861
      877        0.763        5.452            0      324.549       74.100      200.278
      878        0.461        5.498            0      322.636       97.773      197.205
      879        0.635        5.492            0      324.250       75.238      200.132
      880        0.543        5.634            0      324.666      108.176      196.489
      881        0.568        5.561            0      326.918      108.957      200.886
      882        0.575        5.558            0      327.288      126.705      202.140
      883        0.579        5.600            0      324.693      117.896      203.588
      884        0.459        5.556            0      322.257      107.367      193.158
      885        0.674        5.551            0      325.233      100.173      204.050
      886        0.751        5.467            0      323.297       84.663      203.498
      887        0.607        5.553            0      325.043       89.967      204.386
      888        0.782        5.557            0      325.550       85.906      205.992
      889        0.770        5.652            0      329.673       90.113      203.455
      890        0.626        5.487            0      323.356       92.979      200.617
      891        0.744        5.572            0      327.151       71.765      209.184
      892        0.551        5.634            0      326.579       98.736      204.355
      893        0.548        5.637            0      325.272       97.863      198.014
      894        0.479        5.594            0      326.811      109.989      204.453
      895        0.567        5.572            0      323.151       99.149      202.344
      896        0.546        5.609            0      325.291       98.234      204.558
      897        0.540        5.500            0      325.813      108.657      201.101
      898        0.725        5.609            0      323.799      102.184      200.481
      899        0.695        5.481            0      323.785      110.775      206.055
      900        1.096        5.409            0      324.412       62.106      204.754
      901        0.784        5.604            0      323.908      108.169      201.629
      902        0.695        5.506            0      325.121       81.137      206.312
      903        0.704        5.541            0      326.320       95.139      202.325
      904        0.714        5.518            0      322.091      136.534      194.836
      905        0.758        5.601            0      325.803       99.988      202.563
      906        0.705        5.545            0      323.840      117.074      201.134
      907        0.702        5.660            0      324.783      127.922      201.123
      908        0.864        5.578            0      324.469      147.355      197.670
      909        0.708        5.600            0      322.559      137.068      195.903
      910        0.834        5.617            0      324.482      127.164      195.594
      911        0.394        5.538            0      324.220      124.201      197.329
      912        0.668        5.637            0      325.820      116.048      199.007
      913        0.647        5.568            0      322.386      122.047      198.873
      914        0.864        5.591            0      324.780      134.583      200.723
      915        0.542        5.577            0      325.193      114.205      204.685
      916        0.758        5.596            0      324.099      128.348      198.458
      917        0.661        5.613            0      327.623      115.290      205.380
      918        0.653        5.585            0      325.020      113.440      201.889
      919        0.600        5.585            0      325.378      121.191      194.682
      920        0.673        5.631            0      324.339      113.996      200.569
      921        0.784        5.654            0      326.115      106.182      200.794
      922        0.784        5.616            0      328.190      101.115      206.186
      923        0.734        5.529            0      327.623       87.392      201.838
      924        0.474        5.587            0      324.978      100.553      199.008
      925        0.701        5.601            0      324.422      102.871      200.322
      926        0.670        5.593            0      324.930      108.672      201.077
      927        0.706        5.591            0      327.672       97.490      200.540
      928        0.721        5.624            0      324.333      114.958      200.315
      929        0.854        5.608            0      325.062      120.508      204.467
      930        0.628        5.556            0      322.714      122.919      196.897
      931        0.680        5.560            0      323.518      125.000      197.418
      932        0.543        5.603            0      325.491      149.784      192.291
      933        0.624        5.600            0      325.512      135.664      200.667
      934        0.615        5.598            0      323.438      101.549      198.924
      935        0.849        5.542            0      326.536      116.050      205.260
      936        0.715        5.551            0      322.598      128.009      198.807
      937        0.867        5.500            0      323.479      138.394      198.392
      938        0.788        5.643            0      325.315      118.034      202.779
      939        0.671        5.522            0      324.216      102.500      198.145
      940        0.672        5.556            0      327.142      121.537      201.843
      941        0.761        5.469            0      324.035      124.794      208.584
      942        0.703        5.624            0      326.735      125.597      203.850
      943        0.668        5.567            0      323.211      102.555      199.226
      944        0.607        5.625            0      324.619      121.495      200.399
      945        0.683        5.610            0      323.343      121.756      197.075
      946        0.722        5.587            0      322.655      121.223      195.481
      947        0.643        5.610            0      327.049      154.629      201.180
      948        0.596        5.599            0      328.224      133.238      202.638
      949        0.722        5.643            0      323.859      147.289      201.353
      950        0.681        5.575            0      326.539      137.093      208.170
      951        0.839        5.701            0      327.023      133.870      202.299
      952        0.737        5.549            0      326.222      141.785      207.171
      953        0.820        5.663            0      329.869      125.677      207.353
      954        0.757        5.580            0      323.751      139.001      196.683
      955        0.511        5.479            0      322.797      127.182      198.670
      956        0.495        5.576            0      324.559      104.767      199.220
      957        0.709        5.691            0      324.747      115.570      191.981
      958        0.733        5.470            0      324.516      119.879      204.700
      959        0.787        5.635            0      325.394      116.617      198.089
      960        0.567        5.624            0      327.293      143.384      203.745
      961        0.566        5.502            0      324.633      120.338      197.662
      962        0.712        5.591            0      325.112      124.197      194.893
      963        0.719        5.437            0      326.115      108.463      203.189
      964        0.788        5.463            0      322.418       95.967      201.166
      965        0.713        5.567            0      325.888       90.546      204.021
      966        0.497        5.617            0      327.562       88.619      197.194
      967        0.940        5.699            0      330.464       84.643      210.617
      968        0.521        5.579            0      325.924      120.812      199.124
      969        0.515        5.531            0      323.066      123.617      198.065
      970        0.745        5.673            0      324.534      109.615      196.478
      971        0.607        5.735            0      327.226      124.094      195.475
      972        0.714        5.637            0      325.138      106.082      207.505
      973        0.643        5.705            0      328.859      129.284      203.359
      974        0.672        5.584            0      326.990      132.430      203.295
      975        0.847        5.757            0      329.617      116.665      203.444
      976        0.810        5.598            0      327.934      114.437      206.173
      977        0.873        5.491            0      324.472      129.151      205.303
      978        0.704        5.575            0      323.669      119.988      201.255
      979        0.780        5.667            0      327.209      136.010      202.667
      980        0.745        5.583            0      324.764       87.271      205.473
      981        0.842        5.660            0      328.501       81.349      207.015
      982        0.866        5.529            0      327.459       69.603      211.009
      983        0.631        5.573            0      322.242       78.417      206.122
      984        0.719        5.421            0      322.232       83.264      204.193
      985        0.704        5.508            0      324.759      105.479      204.604
      986        0.585        5.544            0      326.549       92.370      200.285
      987        0.668        5.715            0      326.847       95.406      202.986
      988        0.715        5.490            0      323.383       77.209      200.688
      989        0.547        5.620            0      328.602      101.123      202.506
      990        0.788        5.595            0      327.913       82.455      208.066
      991        0.988        5.649            0      328.346      104.885      200.271
      992        0.805        5.668            0      327.216       94.110      208.243
      993        0.982        5.526            0      325.778       68.019      209.589
      994        0.668        5.491            0      324.765       80.038      199.846
      995        0.513        5.588            0      324.108      102.480      201.542
      996        0.627        5.514            0      326.033       86.626      201.000
      997        0.613        5.596            0      325.858       94.593      200.554
      998        0.892        5.642            0      324.258      107.495      204.629
      999        0.715        5.627            0      324.788       91.736      201.543
     1000        0.555        5.502            0      323.856       92.921      203.774
