## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
511   -1.292 -112.503  -37.433  172.160 -171.208  -81.023  -48.840   71.879   41.080 -163.043
512  -24.434 -100.044  -14.210 -172.068  170.125  -73.610  -56.436  121.261  -33.933   -7.148
513    0.878 -122.876   -6.200 -179.648 -176.908  -92.421  -52.235   69.501   49.419  176.135
514  -21.449 -103.901  -29.981 -163.833 -175.847  -75.432  -53.462   35.898   42.555  -13.999
515   -0.536 -103.618  -16.268 -170.875 -179.107  -66.871  -54.429   79.782   29.789 -166.827
516  -33.563  -99.286  -22.777 -158.949 -177.325  -70.873  -53.667   55.415  167.576 -167.878
517  -29.661  -99.889  -11.597 -165.834 -168.387  -71.145  -66.445   49.253 -118.246  148.075
518  -12.423 -102.070  -11.781 -168.844 -178.509  -83.091  -50.507   91.720 -169.920   -8.618
519  -10.601  -85.694  -24.397 -160.755 -168.812  -71.222  -54.109   74.787 -133.320   -7.092
520  -11.222 -100.053  -26.181 -152.118 -171.946 -106.745  -34.610   62.121 -135.236    4.687
521  -10.976  -83.330  -20.673 -175.089 -169.871  -76.471  -55.520   63.106 -115.842  163.430
522   27.840  -98.207   -3.024  168.696 -178.649  -70.742  -56.224   92.056 -150.634   -8.771
523   -6.360 -111.669  -17.308  177.302 -174.386  -79.336  -33.902  101.047 -138.128    3.312
524    4.243  -66.334  -42.597 -173.333 -175.017  -71.235  -43.577   68.291 -137.283  154.538
525   -4.798  -89.867  -28.706 -170.309 -175.383  -83.429  -49.618   77.660 -127.733 -178.701
526   -7.527 -105.702  -25.178 -179.491 -179.806  -71.524  -47.144  117.151 -139.164 -175.560
527   -8.414  -90.330  -24.152  175.875 -179.121  -62.712  -59.766   97.850 -142.344 -164.318
528    0.185 -106.426  -24.247 -167.945 -178.757  -73.211  -59.283   96.023  177.324  164.836
529   -4.001  -88.060    0.669  169.068  171.406  -72.193  -53.523   54.114  177.775  152.202
530  -21.448  -91.476  -16.910  173.901  178.509  -69.902  -52.317   62.620 -124.457  162.620
531  -15.627  -99.967  -38.153 -172.126  177.372  -56.986  -59.022  102.428 -148.696  169.401
532  -20.194  -83.961  -19.033 -173.581 -178.007  -66.429  -65.116   67.622  125.943    4.332
533  -15.872  -99.741  -25.179 -160.417  177.467  -86.065  -49.640   92.072 -133.715 -169.882
534  -31.515  -86.890   -9.432  178.057 -175.442  -63.842  -48.154   80.250 -142.543  179.994
535   -4.291  -94.585   -0.027 -166.712  170.248  -71.153  -66.815  105.142  160.231  157.032
536    1.890 -114.200  -19.471 -170.185  173.895  -79.664  -47.742   78.780 -150.889   10.823
537  -14.483  -88.440  -34.005  179.890 -177.589  -71.631  -37.537   95.688  175.685 -176.935
538  -17.934  -88.222   -9.903  171.282 -178.233  -77.915  -53.976   59.323 -133.078  -27.761
539  -23.752 -115.261  -14.425  178.389 -169.850  -71.300  -44.412   61.024 -170.031  -17.061
540  -23.786 -106.366  -29.875 -162.049 -160.010  -76.965  -54.972   72.646 -147.858   -4.007
541   -2.234 -100.449    4.909 -176.666 -163.098 -104.624  -44.075   63.968 -168.727    6.674
542  -32.312  -98.637  -26.531  178.727  179.632  -63.788  -51.327   92.086 -177.102   27.818
543  -19.817  -93.836  -30.299 -175.027 -168.295  -61.032  -54.951   53.235  172.459 -166.045
544  -24.236 -101.801  -28.147 -148.415 -174.926  -87.258  -52.301   92.563 -144.619  178.280
545    8.265 -106.590  -32.217 -170.243 -176.178  -75.586  -41.502   60.568 -126.694   -4.204
546  -32.057  -94.593    1.852  169.155 -167.619  -68.603  -44.845   76.866 -173.162   -8.379
547  -15.661  -71.216    2.811  163.790 -166.619  -86.658  -47.075   90.665 -144.322   25.117
548  -24.573  -91.121  -30.070 -161.157 -172.336  -90.008  -35.913   53.850 -148.175   15.616
549  -35.294  -96.891  -21.353 -175.652 -155.772  -65.369  -51.907   56.952 -130.881   34.133
550   11.681  -84.194  -20.472 -176.145 -161.051  -75.429  -47.589   38.264 -160.399  177.627
551    3.235 -115.414  -29.662 -166.906 -177.629  -65.386  -51.210   81.645 -156.393  177.124
552  -33.953 -117.360  -24.475 -158.428 -169.882  -85.201  -49.199   68.144 -172.717    0.725
553   16.599  -84.401   23.481 -170.436  178.775  -98.525  -57.601   82.860 -117.673 -175.749
554    2.460  -85.190  -19.101 -161.515  178.794  -78.155  -53.340   89.499 -157.291  175.249
555   -7.123  -75.106  -11.003  178.532  178.170  -52.347  -53.810   39.976 -173.805  -13.774
556  -25.778 -105.170  -30.033 -157.460 -170.731  -83.248  -48.970   79.648   42.769  169.525
557   -5.870  -90.158  -24.425 -156.858 -172.408  -80.561  -55.329   63.884   43.640 -164.616
558  -26.376  -94.827  -34.414 -148.307 -172.317  -72.440  -58.537   86.817   42.966  175.492
559  -21.941  -68.972   -7.715 -179.665 -170.004  -59.582  -45.731   67.620    7.121  169.537
560  -20.854 -116.875   -3.861  179.990  177.621  -79.959  -57.882   77.893   45.931    9.181
561  -14.501  -99.881  -11.090 -173.188 -173.597  -86.260  -51.852   46.019   52.363    2.134
562  -16.984 -100.934   -6.081 -167.544  176.870  -65.915  -65.313  103.216  -11.089   -2.446
563    1.432 -112.064  -25.266 -156.402  175.925  -44.419  -56.593   18.158   41.143  177.790
564  -28.727 -104.992  -20.905 -162.786 -173.715  -67.282  -47.306   61.265   28.812 -168.909
565  -32.329 -109.807  -13.396 -159.405 -169.182  -53.101  -53.621   59.458  -18.998  179.051
566    7.317 -108.045  -22.748 -171.679 -174.108  -74.275  -43.424   49.688   33.607   18.756
567   -7.949 -110.529   15.554  171.289  174.463  -85.758  -41.157   66.842    1.594 -169.167
568   -5.663 -109.601   -8.394 -172.359 -175.930  -78.044  -57.953   54.801   76.919 -154.585
569   -3.147 -104.685  -19.640 -179.637  174.653  -65.803  -54.754   51.179  -11.551 -165.411
570    1.438  -98.756  -22.205 -166.967 -160.588  -74.272  -49.210   72.710   22.560  177.339
571  -17.003  -92.274  -13.110 -162.166  175.315  -82.915  -49.633   74.752   35.882  179.466
572    4.886 -107.129   18.873  163.854 -173.512  -69.026  -56.719   51.924   14.254  -23.842
573  -21.147  -79.901  -17.495 -167.203 -169.990  -66.838  -57.025   71.669   40.694  177.455
574  -16.080 -106.946  -39.118 -165.575 -167.553  -68.569  -49.915   57.037   48.385 -160.125
575  -32.983 -109.677  -18.630 -174.850 -174.728  -75.313  -45.332   72.672   30.323 -175.254
576    7.430  -88.775  -34.173 -171.045 -174.941  -74.476  -52.417   56.742   50.974  165.544
577  -16.652 -102.469  -20.914 -170.798 -172.970  -64.384  -41.283   43.275   26.293  174.853
578   -9.540  -71.739  -11.166 -164.101  172.556 -103.740  -44.408   51.552   45.710 -171.246
579   -4.903 -100.947  -22.504 -176.334 -171.183  -77.948  -41.684   76.380   35.420  161.941
580  -15.671  -89.276  -23.563  179.979 -179.171  -79.665  -52.136   50.119   53.692 -163.461
581    8.857 -111.764   -3.174  167.077 -177.774  -83.562  -57.767   89.896   48.732 -158.658
582    6.349  -89.756   -6.464 -162.406 -175.207  -85.329  -56.055   57.123   28.230  163.338
583  -15.794  -92.367  -26.238 -176.513 -172.461  -84.439  -52.921   25.549   62.426  173.270
584    5.928 -100.300  -22.083 -155.063 -171.541  -80.412  -57.952  113.745   38.331 -179.666
585  -16.970 -100.601   -7.043 -177.854 -167.259  -70.005  -51.353   62.278   36.320  177.267
586   -6.063 -113.635  -18.984 -165.171 -173.185  -76.406  -55.901   47.985   37.243 -177.810
587   -8.162  -61.937   -2.174  166.685 -172.952  -68.375  -49.239   71.252   61.069 -177.610
588  -24.029 -107.793  -22.885 -172.598 -175.261  -82.754  -36.942   60.466   20.130 -167.116
589    3.300  -94.492  -26.077 -176.610  178.829  -74.518  -55.756   53.539   42.049 -161.541
590   -1.105  -86.109  -20.624 -178.719 -177.652  -68.872  -42.265   90.231   39.491  167.747
591   -0.198 -106.812  -19.664 -158.275  173.523  -90.635  -46.974   84.439   59.346 -157.214
592  -10.194 -109.825   -2.680 -171.064 -172.362  -86.750  -50.581   53.414   52.999  158.997
593  -21.891  -95.474  -22.318 -174.937 -176.742  -64.337  -35.741   58.969   17.516  -37.645
594   -0.930  -77.300  -14.020 -174.496 -174.712  -64.344  -50.160   80.780   28.134  -15.374
595   21.197  -88.146  -29.384 -172.051 -170.022  -89.018  -41.133   31.494   29.439  167.621
596   -1.931  -87.536  -52.493 -157.395 -179.327  -55.308  -45.026   62.926   33.543  -31.793
597  -21.573  -82.526  -33.660 -151.875 -173.310  -81.122  -55.782   78.160   13.040   10.739
598   -3.949 -100.220  -16.349 -169.983 -175.257  -71.970  -45.766   77.859   10.818  -19.711
599   -7.530  -97.495   -7.064 -171.060  176.765  -77.242  -45.349   68.121   28.654   -2.505
600   -4.322  -59.010   20.726  168.681  174.316  -94.242  -53.465   77.082   19.697 -149.387
601  -30.222 -105.833  -16.785 -178.319 -178.567  -64.640  -47.064   90.474   36.420  176.314
602   19.909  -96.752  -13.507  170.512 -170.444  -63.857  -59.721   69.996   31.634 -169.572
603    4.954  -82.709   -5.257  171.734  175.334  -54.050  -57.634   40.844   60.848 -172.503
604  -26.564  -87.775   -2.175 -177.364  174.993  -57.931  -50.524   64.524   -4.399   -6.807
605   15.684 -113.265  -21.755 -168.628 -172.318  -83.856  -40.200   57.210   11.953 -151.882
606   -7.202  -89.765  -25.344 -166.642 -172.085 -101.956  -41.381   97.310   52.308 -174.045
607   -9.754 -102.623  -28.448 -174.140 -171.523  -83.910  -63.139   48.525   62.080   -8.164
608   -6.367  -54.414  -26.486 -151.715 -170.770  -96.215  -59.104   93.464   46.371  160.093
609  -11.268 -104.914    0.130 -167.288 -174.370  -67.316  -67.521   69.199    7.366  177.674
610  -18.306 -108.495  -10.412 -176.104 -162.687  -82.078  -49.932   80.225   17.356 -166.880
611   -5.074 -104.084  -12.489 -177.620  172.400  -77.909  -52.605   82.685   39.971 -169.792
612    4.143 -103.709    1.867  175.636 -169.178  -89.397  -45.159   79.000   45.523 -172.030
613  -12.198 -118.601    7.373  167.606 -177.421  -62.288  -49.707   55.683    6.789 -151.971
614  -12.318  -98.781   20.511  170.197  176.204  -63.024  -47.420   34.997  -17.007  173.787
615  -17.130  -95.847    3.715  176.344 -179.679  -75.512  -48.037   70.124    2.215    7.211
616   -3.609 -107.626  -37.699 -152.630 -172.334  -56.133  -65.291   62.081  -28.364  156.842
617  -14.187 -105.427  -28.914 -163.493 -167.778  -64.901  -56.989   85.203    8.249  165.759
618   17.581 -109.901  -13.937 -171.103 -170.260  -76.139  -60.708   96.348  -14.630 -157.705
619    4.941  -96.441   -7.012  176.875 -173.450  -66.484  -57.450   85.569  -21.329   15.741
620  -24.158  -89.867  -15.175 -176.921 -175.868  -51.372  -50.446   58.814    0.109  -23.036
621  -19.314 -109.839   -8.885  172.213 -179.510  -63.066  -53.411   58.374   30.603    6.836
622  -14.377  -75.678  -26.018 -150.540 -178.333  -87.803  -59.357   53.041   65.204   -8.570
623    4.354 -110.598  -25.843 -176.769 -177.038  -73.670  -64.693   56.244   54.494   -1.217
624   -3.812  -82.071   -3.567  174.181  179.730  -73.786  -48.787   59.601   21.663  178.114
625  -10.699  -90.280   -1.182  171.775 -161.685  -96.403  -28.877   46.280   31.800 -172.270
626   -7.494 -109.959  -28.937 -170.857  178.936  -64.708  -55.091   70.828   36.086  154.704
627  -34.695  -99.672   -9.918 -178.042 -178.401  -64.589  -42.116   64.036   12.274  173.136
628    6.062 -101.876  -20.876 -173.926 -178.190  -71.314  -51.368   86.697   -3.130  173.459
629    8.941  -87.273   18.426 -167.852 -178.377  -72.851  -50.180   47.620  -30.839    2.929
630  -18.341  -91.846   -6.805  174.222 -173.998  -60.575  -51.836   83.249   23.558 -171.552
631    0.104  -90.403  -18.467 -162.665 -177.441  -73.285  -52.653   80.917   40.878 -178.040
632  -12.124 -109.932  -26.849 -174.829 -174.883  -58.887  -55.302   67.634   27.136 -153.314
633  -12.492  -72.337  -28.071 -158.805 -169.543  -70.965  -63.019   73.922    6.246 -154.004
634    8.626  -85.856  -26.877 -171.632 -179.997  -77.417  -43.265   44.044   25.608 -162.104
635    0.615  -95.773   -0.881  171.749  178.940  -91.626  -51.141   50.974   63.109 -164.608
636  -33.557  -87.828  -22.857 -170.731  175.561  -55.527  -60.318   95.841   -2.948  174.757
637   -8.166  -86.796  -33.039 -158.776 -170.354  -68.310  -55.603   95.892   -0.532   42.569
638   -5.441  -91.770  -31.090 -162.028 -170.315  -69.006  -50.868   91.297  -14.344    1.093
639  -25.331 -115.076  -31.646 -159.976  175.013  -68.638  -49.511   84.233    0.665  -29.134
640    8.912 -101.042  -19.292 -160.471 -165.524  -89.462  -42.992   78.148   21.300  -48.763
641  -11.594  -98.627  -18.560  179.791 -177.426  -72.788  -40.862   93.587   51.444  177.162
642  -12.552  -93.307  -14.046 -173.349 -171.089  -70.708  -52.408   85.673   42.852   79.032
643  -10.457  -99.159   -9.481  172.579  170.093  -52.691  -53.726   77.903   43.718  172.119
644   -3.783 -107.471   -1.215 -173.468 -179.054  -71.771  -56.255   67.791   12.485 -155.586
645    6.482  -98.569   -9.469 -172.091 -177.624  -70.589  -52.024   68.219   -4.796  -19.570
646  -11.165  -83.885  -28.391 -163.887 -179.851  -82.928  -51.968   37.012   48.360  132.482
647  -16.274  -97.714  -22.352 -179.747 -177.467  -51.136  -42.616   74.901   -7.201 -173.055
648  -18.098 -101.640  -29.296 -162.768 -177.517  -71.576  -49.513   79.613   44.103  179.088
649    9.370  -89.868  -11.244 -177.507 -178.912  -78.329  -59.580   79.021   55.055  176.318
650   -6.877  -95.818   -8.818  178.977 -178.994  -59.493  -51.556   68.529   51.040   12.144
651  -13.137  -70.118  -22.111 -163.805 -171.351  -71.443  -62.692   74.184   11.778  159.503
652   -6.410  -78.273  -28.348 -177.521 -167.704  -77.694  -50.907   60.075   30.444 -178.166
653    9.695  -69.961  -35.779 -172.466  161.212  -69.699  -66.496   46.491   60.708 -169.523
654   -9.641 -117.550    2.337  177.581 -172.207  -78.947  -52.292  106.067   41.600  153.460
655    6.712  -93.531  -22.759 -159.610 -177.947 -100.285  -55.476   39.921   43.134 -175.011
656   -3.545  -88.256  -23.174 -164.166 -176.892 -130.131  -68.141   54.565   95.635  172.785
657   23.000 -104.859    6.843 -175.447  178.302  -80.429  -52.171   57.201  -30.249  169.062
658  -10.958  -94.057  -15.040 -173.352 -178.062  -82.518  -53.150   20.439   55.647  173.199
659  -16.138  -97.775  -21.361 -178.982  176.156  -75.715  -45.326   69.557   37.141  135.252
660  -11.859 -103.220  -13.419  177.569 -175.525  -72.400  -55.469   70.115  -30.625 -177.221
661  -11.198 -107.914  -18.673 -162.110 -178.543  -71.074  -54.607   83.462    6.721 -171.319
662   -0.671 -113.515  -15.556 -172.757  179.450  -64.889  -58.071   73.714   24.857   21.973
663  -15.030 -101.183   -7.929 -176.229 -174.635  -75.769  -50.382   75.361   37.290  173.474
664  -22.168 -104.143  -28.644 -169.168 -171.322  -64.059  -52.927   79.399   47.501 -176.184
665  -24.932  -95.467   -7.168 -174.785 -167.391  -83.357  -48.630   97.954    5.296 -173.753
666  -34.052  -93.231  -27.018 -177.185 -179.800  -89.956  -54.460   28.170   74.658 -163.395
667  -30.780 -105.269   -6.107 -168.539  177.706  -78.076  -55.198   90.552   28.078   27.998
668  -22.615  -96.386  -23.145 -140.728  174.247  -77.918  -65.752   70.755  -42.763  -26.752
669  -26.144 -109.706  -12.809 -168.091  172.437  -78.413  -44.917   80.577   27.212 -136.075
670  -28.671  -95.824  -16.110 -164.991  175.411  -56.953  -80.689   57.642  -12.673    2.963
671    7.080  -89.070    3.747 -179.469 -178.911  -79.311  -44.989   69.087   31.412 -164.162
672  -11.057 -120.993  -24.840 -177.549  178.494  -80.321  -42.309   75.337   41.052 -159.729
673   10.463  -89.708  -19.560 -164.321 -172.070  -79.961  -48.073   61.838   23.949 -162.101
674  -12.017  -93.819   -2.899  173.143 -175.592  -71.623  -52.236   79.502   50.413 -155.116
675   -8.213 -116.665  -13.716 -173.294 -170.916  -64.302  -55.622   76.132   13.365  135.588
676  -11.280  -97.745   -4.703 -174.869 -170.596 -168.625  -61.697   75.077  141.666 -165.185
677  -39.629  -97.142  -12.620 -165.499  178.651 -133.633  -62.033   51.419  101.478 -149.895
678  -30.246  -77.821  -28.156 -152.662 -164.457 -154.568  -66.542   46.572  121.875 -171.224
679   -1.991 -114.107  -21.057 -155.781 -176.494 -132.808  -54.304   31.032   79.832 -176.058
680 -115.423  -97.706  -23.499 -167.820 -176.547  -67.906  -56.409   85.758   27.457  123.144
681  -73.635  -88.986  -14.294 -175.938 -174.295  178.703  -51.191   66.375  141.395  169.779
682 -101.967  -93.435   -4.768 -176.702 -174.599 -155.363  -50.120   48.200  133.207 -173.846
683  -30.438  -96.442  -24.058 -150.675 -177.871 -175.604  -56.243   74.205  138.365  173.628
684  -32.384  -98.218   -8.727 -162.907  172.048 -155.122  -69.276   48.503   92.156  156.898
685  -17.161  -93.312  -18.725 -178.568  173.309  -86.699  -67.598   58.113   89.477 -135.572
686 -108.347  -84.246  -11.836 -161.016  171.421 -140.792  -73.177   59.444  108.198  145.829
687  -75.050 -115.534  -23.760 -173.651 -174.748 -169.363  -62.640   75.035  104.775 -155.816
688 -117.898  -92.449  -18.003 -161.638 -172.775 -156.744  -58.929   41.995  117.114  145.083
689  171.179  -74.577   -8.938  178.802  172.603 -132.095  -50.201   30.949  112.627  175.935
690  -26.619 -108.967   -1.967  160.886  177.874 -149.290  -60.132   75.076  142.369 -178.946
691  -22.160  -96.400  -35.273 -168.678 -171.481 -144.557  -56.500   19.825   91.533    3.959
692   -4.889  -67.797  -12.150 -173.916  176.831 -156.355  -56.313   58.232  120.764  -20.958
693  -26.453  -99.298  -15.118  179.926  176.162 -173.912  -45.983   67.328  135.050   -5.984
694   -9.049  -95.771    3.700 -174.290  173.970 -164.904  -53.617   56.911  124.225 -170.882
695  -21.531 -112.093  -15.032 -179.918 -176.446  -78.781  -58.684   20.976   63.402 -150.215
696   -4.662 -107.532  -18.197  166.249  170.910  -90.977  -59.210   50.000   80.674 -165.232
697  -27.484 -106.429  -36.305 -162.379  171.768 -122.754  -59.355   31.661   76.647  175.064
698   -1.872  -85.270  -29.297  176.716  173.643 -102.761  -51.995   50.075   90.396  178.697
699  -24.942 -115.784    3.064  173.996 -169.067  -54.048  -55.106   83.102    7.840 -175.818
700  -20.399  -85.605   -9.537  173.739 -169.759  -62.472  -48.567   51.037   41.933  142.862
701  -14.450 -101.477  -33.515 -163.994 -178.216 -110.478  -57.057   48.205   60.754   -9.621
702   -9.748 -118.516   -9.197 -172.569 -171.938  -93.253  -44.808   73.742   43.665 -177.935
703  -88.648  -98.761  -19.958 -174.920 -177.887 -135.204  -73.660   50.478   86.171  175.978
704 -101.258  -88.682  -18.919 -159.827 -175.961 -163.801  -54.989   56.567  126.257 -160.664
705   -1.067  -84.001  -20.984 -170.865 -174.959  -78.880  -58.836   56.232   65.436 -173.943
706    6.445  -84.321  -11.650 -179.783 -165.839  -80.321  -47.400   52.925   23.698    5.619
707  -20.887  -87.246  -11.317 -177.499  178.725  -94.397  -55.376   36.517   75.049   -4.314
708   -5.369  -95.296  -11.949 -155.068 -169.078  -70.838  -56.594  119.489    1.124  -24.894
709  -18.999  -75.690  -11.557 -162.687  179.923  -98.561  -42.050   25.489   51.060  -11.037
710    4.643  -88.420   -5.896  177.139  173.507  -68.330  -54.941   70.756   45.839  169.476
711   -5.190  -98.732   18.669  163.256  174.802  -60.089  -56.198   80.806   31.654 -168.070
712  -21.622  -83.687  -16.179 -171.748 -168.229  -82.583  -44.417   93.748   43.949 -155.977
713    0.451 -108.936   -8.893  166.032 -167.964  -79.999  -54.540   46.256   57.382 -179.208
714  -18.757  -94.915  -20.739 -160.679  178.490 -142.625  -56.612   57.913  123.415 -176.603
715  -20.656 -114.907  -12.599 -176.166  172.236 -142.864  -53.451   63.734  117.130   32.018
716   11.909  -93.311   -3.281  178.705  172.235   86.322  -49.742   13.699 -137.471  -18.523
717  -19.481  -87.952    3.328 -176.272 -173.518  -81.718  -58.395  100.006   64.708    5.922
718    4.390  -89.827  -33.966  176.440  179.160 -111.632  -63.655   38.525  100.074   -7.690
719    6.029  -99.912    7.406  155.256  174.024 -127.409  -68.242   58.220  119.234    6.823
720  -21.990  -97.479  -28.395 -160.067  176.344 -137.684  -61.388   61.339  111.968   10.438
721  -16.333  -96.449  -35.322 -160.379  179.574 -126.496  -54.463   42.139   53.423   -5.370
722  -10.330  -73.980  -20.658 -172.936 -171.183 -145.937  -59.218   52.774   86.210  -18.216
723  -16.663  -92.801  -22.430 -158.654  170.155 -133.004  -57.513   44.206  109.816   20.736
724   -0.284  -98.018  -12.469 -170.312 -176.080 -147.918  -59.654   67.338  136.734  176.657
725  -37.945  -78.590  -28.248 -163.738 -178.772 -142.612  -58.060   50.347   98.870 -164.599
726   -2.283 -101.024  -38.760 -165.382 -178.631 -154.532  -56.276   55.771  114.920 -177.910
727   -5.409  -91.677   13.101  160.485 -173.052  -98.118  -55.950   70.707   48.300  154.617
728  -38.121  -91.409    7.770 -178.787  175.394 -104.822  -58.367   33.964   48.039  166.815
729  -12.000  -89.437  -22.387 -156.872  170.622 -158.887  -50.743   45.443  100.807  157.117
730  -11.145  -99.686    1.945 -174.063 -176.989  -68.073  -50.734   66.985  -13.486    1.115
731   19.457  -79.723   -1.869 -168.579 -179.923  -58.815  -51.505   40.044   -3.674   -2.299
732   23.428 -107.755  -27.773 -161.035  169.781  -83.400  -47.143   89.108   31.791 -152.527
733   -5.961  -92.035  -12.159 -167.477 -172.294  -55.502  -36.432   45.715   -7.117  179.997
734   16.769  -91.478    4.534 -153.488 -174.490  -66.401  -42.730   18.151  -36.249  179.870
735   -7.249 -110.830   15.747  174.525  178.210  -39.377  -56.253   13.470  -33.072   -4.423
736   -3.793  -97.581    5.651 -162.669 -178.406  -62.054  -70.002   55.796  -29.017   17.245
737   -4.294  -89.738    0.813 -167.192 -170.186  -54.086  -49.426    0.987    4.310  -27.886
738   -7.109  -79.801    6.526 -175.102 -168.833  -57.634  -49.243   35.307   -2.103  -11.583
739    7.217  -92.487  -16.748 -166.022 -172.431  -59.872  -41.339   49.415   -4.005  -14.358
740  -15.933 -101.024   13.414  165.607 -179.465  -47.903  -52.374   38.285  -15.602  178.622
741  -33.276  -95.871  -34.904 -146.357 -174.791  -46.151  -54.496   47.149    3.102 -179.846
742    1.563  -99.039   -7.101 -161.818  177.145  -63.236  -56.033   46.315  -16.417  153.702
743   20.937 -108.530   -9.397 -170.693  179.326  -67.002  -43.624   61.757    4.688 -164.880
744   -6.864  -85.517  -10.137 -175.732 -179.628  -68.403  -61.560   84.852    8.775 -176.944
745   13.735 -106.819   -1.180 -170.464 -176.575  -77.722  -52.783   64.601    3.758 -158.768
746    0.266  -95.169   -7.788 -166.654  179.049  -64.258  -54.491   91.661   -9.509  150.832
747   15.725  -80.070  -10.759  171.583 -172.719  -78.060  -50.138   96.782   -8.402 -177.534
748  -22.292 -112.950  -21.221 -157.291  178.794  -75.887  -51.231   67.335   45.278  168.972
749  -22.802 -116.204   -3.239  168.592  177.262  -60.449  -50.048   50.836  -13.709  178.336
750  -10.468 -102.189  -24.470 -161.145 -170.356  -76.963  -44.049   65.771   43.115  176.507
751  -18.531 -113.532  -24.590 -167.938 -174.775  -74.493  -51.104   95.066   34.482 -167.791
752   25.942 -103.724    2.208 -167.685 -174.694  -63.735  -46.766   22.936  -14.645 -145.162
753  -30.117  -99.970    4.528 -162.384  170.568  -39.159  -62.131   37.447   12.705 -173.231
754  -35.714 -107.471  -45.605 -148.347  177.179  -70.519  -62.958   76.684   -0.449    2.445
755  -31.048 -100.597  -21.214  179.442 -164.202  -63.108  -57.709   77.816   38.621   11.778
756    6.485  -99.668   -5.591  179.685  178.687  -38.691  -53.236   65.383   -0.347   -6.563
757    4.630  -93.453  -12.108 -161.479 -178.405  -70.783  -50.793   78.325    4.999   -7.404
758   15.778 -103.955   14.443  143.191 -173.770  -66.870  -42.823   68.183    5.111  162.612
759  -15.889 -104.639  -20.520 -153.594 -169.844  -75.240  -54.373   91.049  -21.138  153.825
760    9.016 -105.367  -12.284 -175.224 -178.401  -43.716  -53.115   58.877   -0.766   33.081
761    3.316 -104.456  -33.148 -160.593 -168.971  -69.962  -51.795   63.036   -1.733    4.375
762  -24.965 -100.423   -7.508  175.774 -168.090  -62.723  -56.095   94.799   37.548 -166.961
763    8.801  -98.531  -11.719 -177.272 -178.006  -67.871  -54.474   75.323    8.222  -10.265
764   -3.819  -90.685  -12.995 -168.374 -179.199  -75.829  -53.833   70.128   44.085  159.526
765   -1.729  -96.061    4.202 -176.468  178.799  -49.515  -47.040   17.905  171.009  -15.137
766  -22.728  -93.919   -7.226 -151.616 -178.238  -61.844  -50.501   19.269  124.844  -10.056
767   -8.738 -102.351    3.545  178.488 -179.317  -40.057  -53.734   33.507  161.933  177.102
768  -18.584  -87.455  -15.046  178.329 -177.418  -64.276  -61.886   70.568 -161.462  173.456
769    5.797  -90.460  -23.594  176.203 -171.890 -167.690  -60.283   60.373  -45.656  163.731
770    9.602 -100.242   -7.023 -151.972 -161.346  -54.680  -61.931   41.392  173.771   15.824
771  -18.089  -95.377   21.691 -174.937 -172.841  -71.211  -33.875   -0.320  151.014   20.573
772  -15.779 -111.404  -30.301 -166.468  176.320  -87.074  -41.087   42.399 -144.872  -14.396
773  -49.496  -91.215  -11.036 -172.968 -178.706  -75.594  -42.509   71.710  154.930   -2.165
774    1.509  -98.400  -33.124 -157.539 -168.081  -45.520  -56.919   37.323  160.790    0.738
775  -10.643 -107.704   10.402 -176.848  173.918  -73.330  -78.686   61.754  173.341  170.138
776   -0.962  -64.954   -9.701 -128.036 -176.390  -69.674  -51.133   77.346  119.763  177.743
777  -13.833  -92.189   -3.545 -156.566 -174.804  -68.063  -43.221   24.945 -166.107  -12.368
778  -13.534 -100.681   -2.805 -174.601 -168.323  -84.254  -52.079   42.687 -131.980  168.918
779  -31.230  -89.931  -18.134 -167.866 -169.284 -130.954  -56.746   38.481  -96.093 -178.124
780   -6.359  -66.629   -7.453  170.277  175.185  -86.269  -51.611   54.612 -147.183  -12.944
781  -24.893 -103.113  -12.072 -175.073  179.031  -22.846  -46.942   43.805  147.369    9.586
782   -7.907  -61.685   -5.542  158.507  178.674 -130.023  -73.141   46.152  -48.049  173.750
783   -0.509  -81.124  -19.253 -166.483  178.428 -159.861  -50.436   58.497  -25.343   24.269
784  -24.522  -99.579  -20.630 -153.674 -178.029  166.635  -57.596   50.389  -29.370  -19.343
785  -10.077 -103.544  -31.795 -156.516 -172.554 -145.547  -57.816   36.253  -75.875  167.496
786   -2.225  -86.100  -20.401  163.984  172.276  -95.526  -53.101   47.313 -102.786  147.990
787  -18.935 -100.259  -21.171 -178.241 -174.301  -70.800  -57.732   51.049 -127.279   15.902
788  -35.877  -85.599   -0.269  153.748 -176.174  -68.998  -65.584   26.656 -118.909   39.855
