## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
550   -0.554  -81.659  -27.639  174.659  175.252  -71.904  -59.624 -151.024  -67.103  169.613
551  -19.161  -94.772  -25.170  174.890  173.274  -55.018  -37.965   67.583 -157.589  176.753
552  -21.295  -95.198  -27.943 -174.096 -177.480  -76.402  -39.582   77.886   45.109 -143.083
553   15.688 -110.820   -2.317  152.663  172.359  -47.023  -62.273   95.933   29.418  169.006
554  -12.789  -97.515  -35.213 -168.225 -178.501  -69.548  -58.285   72.643   69.893  172.720
555   -1.564  -97.452  -42.272  173.696  178.822  -50.854  -47.259   73.878   62.715  171.572
556    1.141 -102.830  -39.164 -164.451  178.493  -76.797  -51.547   96.326   51.471 -160.046
557  -28.167 -115.605  -20.608  177.600 -176.861  -67.199  -55.293   72.502   51.735 -171.372
558   -2.090 -101.031  -28.420 -169.373 -172.850  -86.703  -42.563   53.728   60.104  175.349
559    1.972 -107.030  -54.308 -164.500 -177.966  -69.339  -40.410   67.755 -133.191  168.766
560  -14.007  -84.408  -31.352 -159.681  174.335  -76.336  -60.607   82.228 -113.338    4.963
561   -9.944 -112.944  -23.692 -161.340  179.597  -77.460  -48.551   73.022 -126.576  -68.112
562   -8.524 -102.364  -23.111 -164.238 -167.892  -82.181  -48.816   58.935 -152.028   20.559
563   -4.731 -102.267   32.126  169.908 -176.547  -93.529  -45.933   71.013 -149.256    9.484
564    0.785  -82.197  -15.375 -162.027  178.920  -78.492  -61.679   68.545 -124.173   23.255
565   -7.286 -101.775  -36.984 -168.248 -164.948  -87.877  -41.093   20.771 -132.510   15.322
566   -1.868  -96.911  -35.396 -151.190 -174.999 -137.941  -60.661   59.379  -83.818    3.115
567  -20.466  -81.047  -27.473 -173.941  171.525 -123.833  -56.705   56.919  -81.300   31.187
568  -17.524 -104.713  -18.843 -161.639 -177.555 -153.941  -70.191   70.818  -84.829  -11.538
569  -14.581  -91.928   -1.169  171.802 -170.729  -79.159  -50.091   51.634 -136.590    0.567
570  -10.304 -100.409  -12.388 -175.888  179.807  -67.876  -58.038   65.403 -138.404    4.644
571  -11.100  -95.280   -4.463  168.823  177.648  177.683  -65.198   62.624  -19.749  159.457
572  -10.279 -106.183  -19.251 -178.633 -175.727 -147.278  -61.506   37.648  -64.947  147.384
573  -27.468 -105.462   -4.426 -165.256  176.699 -165.772  -57.767   60.561  -67.344  179.770
574   -7.824 -100.320  -26.776 -166.434  179.106 -158.261  -42.981   35.371  -68.489  162.389
575   10.394  -83.283  -30.430 -172.183  172.702 -107.116  -69.173   54.771  -93.876  163.043
576  -64.802  -86.443   -5.145  163.665 -179.316 -125.973  -69.780   54.689  -77.308  172.149
577  -18.506 -113.786  -29.555 -168.197  176.112  -85.831  -52.966   53.001 -131.110  -11.187
578   -6.051  -91.717  -27.628 -160.214 -165.762 -101.218  -38.374   87.946 -125.527   12.201
579  -13.900  -93.312  -24.503 -160.254 -174.883  -77.767  -53.096   90.164 -142.760   -6.474
580  -24.950 -114.301  -29.843 -166.763 -173.047  -71.818  -59.615   69.731 -127.740   20.120
581  -18.224 -106.955   -1.881  174.767  178.621  -68.143  -42.763   44.479 -151.404   15.817
582  -14.593 -102.383  -30.056 -169.292 -179.644  -99.269  -53.577   45.108 -112.558  179.952
583   -7.357  -92.899  -19.085 -177.505  176.782  -56.240  -55.560   74.367 -145.770 -170.011
584   -6.977 -120.875  -24.664 -174.444 -172.548  -61.210  -46.534   80.628 -147.760   20.922
585  -19.072  -95.444    0.753 -175.445 -170.142  -83.282  -56.815   57.550 -140.677  178.915
586   -5.764  -79.091  -36.562  178.754  172.458 -111.040  -59.526   90.400  -71.293  161.707
587  -11.839  -87.956  -27.437 -169.858  178.536 -156.049  -54.963   54.305  -49.869 -177.473
588  -19.931 -104.724  -13.676 -162.785 -179.371  -96.074  -38.763   69.268 -138.066 -164.606
589   -4.205 -109.384  -20.937 -163.614 -171.128  -82.030  -49.389   45.919 -138.366 -169.131
590   -5.210  -89.325  -23.683 -173.433 -174.840  -95.682  -53.261   38.176 -102.798  158.015
591   11.788  -89.780  -20.033 -167.766 -176.489  -58.028  -38.198   59.628 -149.965  145.847
592  -11.262 -100.434    0.568 -175.555 -174.307 -112.068  -43.298   40.438 -126.651 -179.529
593  -26.842 -101.943  -27.122 -166.580  173.369  -91.676  -59.201   44.725 -121.237  174.474
594   -1.887 -101.368    9.694 -175.987 -176.015  -52.443  -56.047   50.161  175.040  -32.968
595    9.738  -82.869   -0.499  168.739  178.043  -43.964  -46.488   46.619 -171.018   -0.300
596   -1.097 -102.672   11.557  170.786 -178.304  -62.966  -56.530   51.418 -175.793  -18.771
597  -14.926  -88.221  -22.280 -174.489 -167.221  -76.466  -48.701   91.982  161.930  174.998
598    4.562  -64.311  -32.658  176.798  163.546  -73.012  -53.596   33.350 -124.922 -172.889
599   -3.994  -86.154  -15.510 -172.221 -177.341  -64.612  -49.186   42.662 -152.509   23.106
600    5.238  -79.849   -9.280  170.002  178.991  -68.377  -66.612   55.915 -123.755   16.306
601  -20.128 -109.786  -26.375  165.444 -167.591  -58.753  -43.325   70.381 -145.342   13.194
602  -31.211 -101.372  -25.454 -169.358 -167.209  -60.847  -47.690   51.812 -159.286  168.922
603   -3.101 -110.677  -15.091 -164.674 -168.644  -63.117  -47.176   58.631  177.846   27.594
604  -29.062  -90.569  -20.717 -158.985 -169.445  -47.040  -64.917   51.338 -177.022   10.621
605    7.675  -98.049   -1.486  163.279 -176.830  -69.750  -42.249   65.457 -156.669   15.095
606  -21.901 -113.006  -28.212 -177.773 -164.580  -67.919  -51.004   21.931 -145.654  150.960
607    4.714 -104.615  -26.123 -171.267 -172.684  -73.505  -50.032   82.870 -147.063  160.665
608  -22.491 -111.940  -26.599 -171.826 -161.841  -87.833  -52.779   52.552 -125.758 -170.892
609  -18.112  -95.951   -0.289 -171.143 -179.315  155.466  -36.975   53.520  -39.859  168.983
610  -68.270 -101.664  -36.373 -166.492  175.843 -139.937  -55.799   65.593  129.917 -175.832
611  -35.201 -110.840  -39.164 -153.676 -177.035 -163.610  -60.035   47.555  128.847 -168.476
612    9.298  -80.975  -30.186 -157.064  176.915 -163.566  -54.247   35.002   94.999  -20.605
613  -35.592 -101.298  -19.837 -166.601 -161.309  -78.016  -46.015   54.601   48.887   -6.383
614   -1.631  -93.735  -22.361 -171.264 -173.288  -87.769  -65.268   43.183   90.308 -145.259
615  -16.924 -121.755   -6.852 -166.953 -166.251  -57.381  -49.734   57.392  -29.161 -157.974
616    8.911  -96.113   -6.443  164.424  175.750 -137.822  -66.100   66.436  118.613  174.592
617  -10.219 -110.634  -26.439 -175.964 -178.230 -121.680  -62.359   57.756   76.771  161.394
618    1.696  -86.833  -38.003 -148.329 -179.216 -134.931  -75.972   54.595   76.324 -172.657
619   -0.741  -96.199  -21.072 -177.884 -175.600 -158.746  -61.370   55.353  114.636 -157.532
620  -24.067 -117.683  -25.520 -159.471 -163.958 -156.855  -53.221   50.622  116.015  135.532
621  -11.546 -101.648  -21.001 -159.645  177.914 -160.443  -56.476   38.656  108.777  176.232
622   -1.830 -100.230  -24.222 -177.304 -172.975 -112.039  -64.591   44.986   72.346  144.539
623  -10.853 -102.244  -20.348 -156.132 -177.152 -100.303  -57.741   66.799   68.166 -166.914
624    3.845  -90.151  -23.425 -178.104  179.371  -89.472  -62.181   58.586   78.240  176.463
625  -18.094  -75.659  -14.137  174.157 -177.740  -94.912  -52.221   42.585   72.834 -176.074
626  -29.248 -104.564  -30.987 -157.997 -178.923  -82.922  -52.000   44.207   52.274 -168.965
627   -5.246  -91.356  -31.102 -170.273 -160.865  -79.505  -56.817   83.105   33.829  176.362
628  -11.833 -100.373  -39.370 -158.779 -178.066  -72.761  -52.070   69.683   38.441 -173.776
629  -70.645  -82.071  -23.613 -167.922 -156.035  -87.748  -47.883   72.769   47.918  164.804
630   17.561  -87.770  -10.499 -177.439  178.643  -76.186  -46.004   83.899   41.847 -153.149
631   -4.773 -100.316  -17.781 -167.580 -169.135  -79.089  -50.162   62.155   44.586 -173.148
632    0.345  -80.203  -10.504  175.591 -175.403  -55.909  -54.066   65.106   13.504   19.223
633    3.843  -90.451  -17.663 -175.717 -174.306  -80.498  -46.753   53.484   50.448   22.377
634   17.237  -91.921   -1.277 -170.728  177.336 -161.738  -68.331   55.298  137.085  -21.200
635  -15.968  -89.146  -33.783 -165.905  172.753 -119.219  -58.042   51.889   42.257  142.364
636   -7.328 -102.969  -23.704 -173.889  170.731 -154.817  -42.736   69.874  149.488 -176.934
637   -0.911  -69.180    7.385 -178.578 -177.694 -168.660  -56.203   55.243  130.822  179.581
638  -56.724  -85.833   -6.297  179.309  162.044 -148.154  -61.020   78.605  117.290 -167.486
639  -18.589  -79.076    1.022 -178.873 -175.861 -146.558  -56.188   29.774  109.697  169.510
640  -24.985 -102.050  -28.499 -169.543  172.638 -118.762  -69.582   63.899   74.941  179.611
641  -14.292  -99.268  -12.557  177.797  179.177 -127.732  -72.945   78.477   87.955  171.672
642   -1.925  -97.967  -22.750 -173.843 -177.884 -136.276  -62.645   61.906  104.162  174.802
643   22.059 -101.543  -25.800 -158.673  179.226 -167.676  -60.300   53.654  126.942  178.050
644   -6.624  -74.855  -14.077 -177.636 -176.648 -120.504  -63.995   25.392   82.552 -156.058
645   -3.272  -77.695   -5.649  175.303  179.484  -60.765  -53.345   72.342   40.664  168.509
646  -20.965  -95.005  -36.407 -163.598  175.898  -88.600  -62.065   48.650   62.778 -177.856
647  -48.652  -86.577   -8.819  179.512  174.317 -142.274  -58.598   63.199  131.473  167.774
648    7.043 -109.771  -31.901 -168.428  178.455 -137.505  -66.720   46.142   91.164  151.648
649  -19.815 -122.225  -45.871 -176.243  164.272  -85.201  -71.050   67.509  109.623  175.441
650  -19.728  -99.905    9.725  169.671 -178.877  -71.620  -51.676   84.782   23.899  -13.440
651   -2.607  -92.376  -32.594 -164.578 -179.954 -121.229  -70.085   48.698   98.829    8.783
652  -22.319  -85.896   -3.385 -178.983 -178.248  -79.882  -56.194   64.030   35.856 -160.942
653   -6.194 -104.752  -17.012 -166.588  174.902  -81.016  -52.170   58.559   51.773 -173.705
654  -14.737  -91.831    2.358  159.263  178.319 -138.372  -59.654   54.010  120.194  165.678
655   -0.472  -96.080  -19.192 -174.312 -165.347  -77.380  -53.748   54.551   47.397 -157.820
656  -17.879  -86.350  -15.661  175.813 -171.483  -74.532  -44.137   64.820   48.870 -167.118
657   -8.201  -98.280  -38.370 -171.879 -176.484  -98.308  -55.567   37.161   88.569  152.845
658  -18.032 -113.099  -40.287 -162.704 -167.096  -75.643  -54.464   92.826  138.750 -175.567
659    6.125  -89.428  -33.034 -173.969 -166.709  -81.928  -44.233   46.563   65.127 -171.955
660  -17.610  -98.331  -32.974 -162.394 -163.221  -81.577  -46.185   49.633   46.785 -170.615
661  -28.015 -103.053  -25.260 -172.542  175.118 -132.402  -59.598   46.449  121.780 -170.707
662  -19.601 -111.431  -13.754 -167.550 -170.738  -82.279  -37.375   49.421   11.298  151.043
663  -17.461  -95.623  -32.705 -162.055 -168.535 -170.409  -54.780   59.951  133.354  156.037
664  -12.825 -105.337    2.262 -166.617 -172.488  -53.909  -82.440   66.818  -88.956 -165.271
665  -14.587  -89.039   -7.695 -175.461 -166.942  -55.397  -61.481   57.274   47.363 -164.324
666   18.030 -110.193  -24.298  177.019 -176.920  -68.933  -48.315   53.811   41.066 -149.078
667   10.356  -99.276   15.704  154.315  174.143  -76.586  -61.474   59.262   27.767 -150.161
668   -2.702  -95.264   -3.274  169.613 -174.755  -68.759  -50.200   85.680   29.890 -156.092
669   -8.079  -87.951  -23.564 -178.021 -175.746  -72.152  -51.727   82.913   48.126 -172.999
670    1.830 -126.295   -5.088  166.680 -176.992  -64.358  -48.824   85.964   34.925 -162.259
671   -4.917 -100.870  -29.405 -177.880  171.780  -59.384  -43.180   95.684   32.720 -142.015
672  -15.586  -81.415  -17.205  165.820  174.520  -62.640  -39.105   84.005   43.672    1.282
673    0.512  -85.391    0.540 -178.938 -175.918  -84.956  -52.179   71.418   41.832  -20.832
674  -17.919  -89.258  -30.465  179.213 -167.175  -67.689  -51.580   82.751   64.794 -176.450
675  -13.104 -117.174  -27.850  176.112 -170.042  -61.508  -36.297   77.089   34.597 -179.255
676   -1.488  -98.118  -20.217 -177.879 -172.278  -77.037  -51.388   85.125   30.417  172.875
677   -7.753  -89.304  -27.306 -169.143 -172.296  -75.761  -45.530   66.987   38.189  -15.819
678  -16.759  -77.288  -34.715 -169.873 -176.609  -77.310  -48.329   59.030 -137.204    9.824
679   10.651  -83.808  -16.528  178.046 -179.073  -67.674  -46.067   87.131 -131.715  -12.342
680  -17.967  -78.875  -20.902 -177.728 -175.957  -72.334  -47.599   79.492 -132.511   -3.764
681  -20.058  -94.154  -12.101 -171.525 -176.858  -90.060  -49.802   95.277 -113.808    9.820
682   -9.036 -101.958  -21.083 -170.042 -175.981  -84.297  -58.285   79.585 -122.361   40.374
683   -2.451  -99.221  -34.762 -175.474 -172.376  -77.437  -43.494   84.192 -124.419  146.508
684  -19.628  -83.079  -16.859  177.671  178.476  -70.489  -47.909   71.528   44.327 -155.706
685   -8.116  -92.395  -14.820 -166.943 -160.969 -100.729  -40.928   56.966    2.826 -158.054
686  -22.355  -92.054  -11.681  169.414 -166.774  -64.021  -45.774   58.099   37.572   -0.091
687   -8.038 -104.567  -11.566  176.635 -176.496  -59.589  -57.269  101.152  -31.284   -7.021
688  -15.279 -108.821  -26.986  169.436 -176.789  -72.924  -38.044   65.663 -135.615   17.441
689  -10.335 -110.420  -18.467 -179.214  177.183  -51.681  -56.770   69.253 -134.572    5.834
690   18.462  -98.753  -11.749  177.559 -178.182  -69.548  -45.387   60.851 -131.727  -17.337
691   -4.424  -99.143  -16.484  176.531 -176.732  -64.305  -46.556   86.206 -142.335  -34.964
692  -26.602  -99.387  -27.428  147.795  173.124  -44.008  -41.413   75.770 -153.151   68.943
693  -35.364 -103.978  -23.358 -179.688 -175.964  -66.257  -56.435   90.523 -125.768    7.176
694   -9.308  -74.266  -17.073  165.731 -172.088  -71.820  -36.778   69.054 -144.275 -158.814
695    1.026 -108.355  -29.380 -172.555 -173.735  -67.645  -49.012   44.809 -149.663    6.815
696  -23.698 -102.839  -16.194 -172.704 -177.321  -86.417  -45.822   83.277 -126.934   28.641
697    4.196 -101.898  -21.573 -170.822 -171.600  -76.264  -50.401   84.677 -138.439  -15.642
698    1.618 -109.067  -11.612  175.852  176.005  -71.883  -39.314   91.809 -133.633  147.805
699  -21.516  -97.573  -43.619 -168.218 -176.417  -81.401  -37.679   74.350 -126.905 -177.690
700    0.099 -103.591  -19.207  177.886 -177.317  -65.917  -53.173   91.132  -81.159   -0.949
701  -20.552  -78.275  -21.132 -160.255 -177.534  -70.458  -55.952   67.555 -138.661 -162.594
702  -20.423  -97.257  -39.846 -161.746 -175.003  -86.054  -49.749   45.323 -128.160   21.273
703  -33.035 -104.662  -21.330 -173.776  177.910  -55.924  -53.976   96.647 -160.282   25.858
704   -6.416  -77.469  -11.377  170.788 -179.983  -77.093  -61.248  130.666   83.443   -7.721
705    5.757  -85.601  -27.530 -169.739  176.721  -84.597  -53.133   97.900   44.415  172.095
706    1.199  -94.171  -33.819  176.468  177.391  -71.379  -49.347   92.736   70.170   30.764
707   -7.928  -68.562  -38.841 -172.739 -171.558  -61.771  -48.287   93.049   44.776 -165.656
708  -13.241  -98.557  -24.181 -169.092 -173.590  -76.584  -44.945   74.383   40.597 -171.658
709   -4.683 -121.060   -2.883  162.281  177.115  -74.056  -47.449   86.986   39.240  176.395
710  -35.179 -104.555  -18.612 -179.506 -178.954  -81.298  -37.720   54.865   53.892 -171.042
711  -10.679  -87.289  -16.231  177.301 -178.851  -78.669  -51.801   69.365   46.991  176.724
712    3.208  -99.979  -28.283  163.360 -177.808  -65.223  -41.125   72.993   51.978   -9.809
713   26.488  -89.208  -32.712 -169.682 -163.185  -96.014  -43.662   74.125   57.879   18.184
714  -21.561  -98.415   -6.063  176.554 -168.363  -70.666  -50.429   76.568   52.413   -3.218
715  -19.887 -116.208  -24.848 -175.144 -166.974  -87.017  -38.765   83.653   56.111   20.985
716   -5.621  -87.285  -21.090 -179.923  178.809  -62.790  -50.228   89.032   68.879   -8.274
717  -10.849  -91.465  -18.612  178.475 -175.224  -71.129  -43.863   82.402   37.188   -6.904
718   -1.377 -120.491  -33.159 -159.678 -170.318  -75.474  -54.662   94.891   55.141   -6.625
719   -3.280  -85.516  -19.162  178.714 -165.974  -81.474  -40.567   59.110   34.335   16.637
720  -10.688  -92.323  -24.958 -165.621  179.704  -83.410  -43.435   40.197   67.604  -11.508
721  -10.305  -90.027  -25.745  178.429 -175.544  -71.559  -48.661   91.573   66.774 -174.210
722    7.992 -119.992  -19.509 -177.443 -172.458  -78.060  -41.480   71.496   47.680 -163.594
723   38.783  -83.269  -37.057 -162.411  171.164  -65.769  -44.907   66.148   21.024 -166.936
724  -13.050 -108.714   -8.543  176.671  178.566  -86.364  -55.712   93.833   63.007  172.849
725  -19.118  -87.742  -48.588 -159.968 -170.520  -80.217  -49.609   61.214   77.059 -155.057
726  -14.892  -98.138  -32.719 -163.674 -179.142  -62.375  -55.037   65.360   65.101 -170.711
727   28.201  -98.728   14.767  157.076  178.400  -97.187  -67.057 -173.662   96.649 -163.168
728    3.066  -87.638  -40.952 -167.176 -168.913  -71.834  -49.977   85.990   37.376 -175.116
729  -19.729 -101.820    0.913  177.141 -170.580  -93.079  -57.982  104.134   51.332 -173.804
730    0.555  -94.708   -8.892  168.263  178.264  -77.950  -41.473   73.907 -143.738    7.664
731   14.520  -98.386    3.513  155.326 -170.067  -77.156  -40.838   41.317 -125.235    7.298
732    0.576  -76.108  -38.807 -171.928 -171.998  -80.371  -48.284   84.338 -137.383  156.849
733   -3.012  -91.375  -28.331 -161.962 -176.171  -87.106  -50.843   72.466 -102.136  177.147
734    8.397  -87.635  -15.858 -170.523 -174.138  -76.743  -49.303   66.193 -132.418 -151.295
735   -1.079  -83.771  -18.407 -177.026 -176.819  -88.980  -45.145   53.228 -128.204  163.293
736  -13.187  -96.600  -25.741 -172.109 -174.056  -80.417  -46.951   90.458 -125.620  169.740
737  -19.277 -113.350   -1.926  163.375 -179.497  -79.614  -34.082   71.339 -128.632 -177.614
738    4.322  -73.899   -9.578  170.161 -179.241  -93.203  -51.296   85.403 -133.340    4.196
739   -7.721  -84.584  -11.786  177.514  177.758  -86.999  -51.542   78.332   50.756 -167.221
740  -11.035  -89.519  -17.061 -165.903 -164.247  -96.390  -42.664   71.780   61.277 -166.978
741  -11.370 -102.816  -23.922 -174.762 -177.740  -86.721  -42.099   76.364   52.803 -175.110
742  -19.228 -101.510   -9.090 -172.162  174.476  -76.897  -49.146  111.374   42.946   10.973
743  -21.747 -100.015  -28.615  178.448 -165.329  -72.516  -28.468   66.026   19.438   -4.517
744   -7.439 -113.974  -27.752  175.931 -179.095  -96.402  -48.621 -168.411   95.511 -164.369
745  -22.277 -106.138  -24.515  176.735 -173.587  -73.819  -46.006   87.461   47.924 -143.760
746  -15.521  -84.946  -17.830 -173.316 -167.765  -76.896  -54.356   71.363   32.491 -162.400
747   10.961 -112.273  -26.138 -171.909 -171.388  -92.770  -37.216   54.556   37.034 -173.413
748   -4.281  -94.287  -27.182  174.938 -178.729  -64.837  -40.926   80.473   62.559  159.131
749   -2.275  -97.154   -6.010  176.390  179.448  -80.108  -71.853  179.705  149.446  179.613
750  -14.164  -94.969  -17.850 -174.789 -172.424  -72.023  -47.856   80.336   45.290 -170.828
751  -10.677 -114.430  -31.773 -161.414 -177.808  -60.049  -47.807   76.758   40.945 -174.107
752  -47.198  -86.865  -30.609  178.798 -176.701  -67.875  -53.824  101.680   22.593  179.916
753  -81.148  -87.442   -5.030  170.127 -171.003  -80.794  -57.237   88.526   58.508 -176.715
754  -19.562 -115.289  -34.031  177.784 -171.117  -56.298  -47.714   72.280   44.882  178.162
755   15.005  -98.005   -6.085  174.156 -177.857  -88.435  -46.940   75.651   41.169   16.637
756  -13.762 -113.353  -38.362 -151.922 -178.358  -97.041  -40.623   98.741   45.430  168.546
757  -14.412  -85.555  -28.245 -168.355  178.586  -76.013  -51.969   84.649   56.114 -159.615
758  -10.298 -107.976   -8.751  170.115 -177.438  -71.333  -51.280   89.242  -70.539  138.709
759   12.439  -83.841  -28.581 -169.759 -175.194  -75.759  -54.783   94.820  151.439  169.255
760   -9.206  -88.719  -29.632  167.477 -173.424  -72.747  -47.224   85.694 -130.207  171.941
761  -10.648  -73.015  -17.770 -177.755 -174.097  -82.400  -48.897   83.416 -130.971 -177.577
762   -8.665  -77.257   16.982  160.998  172.289  -94.951  -32.432   57.747 -141.075 -169.535
763   -7.118  -90.615  -33.289 -176.643 -174.388  -63.811  -54.971   69.229 -130.846 -157.883
764   -7.256  -97.509  -13.461  160.813 -176.392  -63.453  -45.623   50.997 -128.931  168.619
765    0.973  -88.801  -19.195  169.892  177.182  -78.727  -35.236  109.871 -132.648 -176.523
766  -23.789 -101.014   -6.815  148.319 -174.769  -66.149  -57.346   85.934  -91.206  179.207
767   -9.172  -92.385  -29.105 -159.304 -177.604  -82.143  -53.538   93.566   74.909    1.462
768   -0.025  -93.319  -36.731 -168.497 -178.279  -80.693  -47.372   86.852   68.907    5.654
769   -8.801 -120.275  -36.715 -164.042 -174.492  -56.714  -50.565   81.332   22.340   11.726
770   -3.353 -113.379  -22.289  177.692  176.029  -59.011  -50.785   62.934   51.180  -20.303
771  -12.910  -89.764  -17.597  162.292  173.694  -62.039  -45.614   83.036   59.293    1.975
772   -2.883 -108.929  -22.083  170.720 -179.768  -65.547  -42.827   62.142   41.696  -18.718
773    0.049  -89.601  -17.123  176.657 -171.741  -74.503  -45.320   79.785 -131.626   24.809
774   -4.303 -104.033    0.301  161.129  174.156  -68.484  -47.928  101.410 -136.138   -4.021
775   10.818 -108.103  -22.568 -179.940 -168.785  -86.960  -37.747   75.514 -113.180   -1.255
776  -38.999  -91.211  -36.778 -176.603  176.301  -60.238  -48.537   65.384 -111.313  -13.049
777   16.829 -121.024  -16.916  170.411 -179.859  -68.167  -60.142   76.338 -114.055    8.692
778  -19.135 -106.016  -33.447 -168.529  175.940  -56.357  -49.963   72.002 -134.783   14.796
779   -7.531  -97.031  -14.167  159.752  175.611  -71.915  -46.258   61.812 -131.946    7.115
780  -17.406  -95.104  -40.677 -167.788 -178.288  -66.616  -48.916   78.156 -122.077   -2.631
781   -3.414  -89.266  -33.615 -173.021  179.056  -59.737  -58.706   72.435 -128.559    5.939
782    8.288  -84.205  -17.775  179.237 -164.910  -85.921  -50.172   79.828 -123.396   -6.947
783  -11.393 -122.287  -31.798 -173.238 -178.540  -68.171  -51.676   70.502 -120.825   41.636
784  -14.553 -105.307  -44.437 -171.991 -173.012  -53.658  -45.361   88.612 -140.438   -6.741
785  -20.345 -107.224  -23.997  169.561 -175.071  -68.176  -45.665   96.056 -125.562   10.172
786    3.056  -91.372  -26.523 -171.444 -175.004  -84.367  -41.254   72.466 -134.100   15.002
787   -1.855  -93.385  -35.223 -147.144 -173.478  -80.615  -52.303   71.782 -136.676   10.183
788   -9.511 -102.019  -46.863 -167.537 -165.911  -76.284  -33.627   89.542 -142.884   20.967
789  -14.215 -103.990  -33.418 -163.454 -167.247  -79.597  -34.098   66.313 -141.775   12.934
790  -33.297  -97.606  -25.454  171.583  178.816  -69.050  -41.737   72.757 -133.045  -39.794
791  -22.709  -92.424  -12.306  174.105  178.793  -59.327  -48.103   81.882 -127.981   10.459
792  -19.428  -98.968    1.467  160.647 -179.434  -82.998  -49.212   88.158 -124.508   -1.495
793   14.329 -109.618  -38.565  177.837 -175.910  -85.457  -32.228   68.285 -120.202   24.350
794   -9.470  -61.257  -20.540  166.679 -177.581  -59.917  -51.997   88.675 -139.378    4.218
795    8.027 -107.921  -35.779 -176.303 -173.723  -76.013  -29.445   44.498 -146.350    6.104
796  -12.074 -102.026  -15.394 -175.612 -174.407  -69.416  -35.285   61.492 -138.729  -16.055
797  -29.607  -96.322  -25.266 -167.002 -172.908  -83.511  -44.710   85.686 -127.987  -12.475
798  -20.017  -94.130  -41.964 -163.249  171.946  -81.989  -47.938   92.422 -127.545   14.888
799   -9.312  -95.269  -21.364 -168.120 -173.648  -83.051  -48.531   94.990 -128.853  -12.097
800    6.852  -87.774  -20.632 -175.567  177.960  -74.851  -42.971   74.727 -138.690    4.616
801  -13.094  -89.994  -28.775 -146.271 -172.541  -75.855  -46.345   90.957 -143.885   -2.353
802  -20.572 -104.369  -24.846 -167.919 -173.766  -77.710  -54.747   60.572 -144.051   20.157
803  -10.389  -99.066   -4.867 -174.510 -163.368  -93.253  -48.251   77.322  131.281  -34.822
804   16.011  -87.260  -15.437 -167.992 -179.555  -85.375  -55.429   99.961  136.625    6.814
805   -0.480 -118.184  -12.571  176.759 -167.902  -81.887  -45.639   93.591 -136.113   23.340
806   -6.485 -103.114   -5.018  177.924 -176.759  -82.904  -42.018   69.786 -142.188 -165.413
807  -13.742 -100.054    1.424  163.631  173.707  -73.083  -45.033   69.154 -149.678 -153.855
808  -18.480  -90.902  -10.615  169.336  174.603  -54.726  -47.844   78.775 -136.226   11.674
809   -6.276  -92.863  -25.369 -178.899 -161.732  -84.785  -39.378   74.996  -95.308    4.902
810    2.105 -110.750   -4.108  172.512 -177.289  -59.108  -54.400   64.619 -118.735   -8.792
811  -12.250 -115.805  -16.344 -167.548 -172.853  -90.902  -38.629   74.634 -135.686   -5.389
812   -8.481  -77.894  -25.621 -171.644  174.888  -77.086  -55.555   84.537 -120.549  -22.003
813  -20.214 -102.035   -4.880 -177.667  179.645  -76.848  -46.364   85.663 -146.645   35.297
814   -2.290  -93.726  -19.765 -179.176 -178.020  -76.320  -45.664   90.900  -98.384  -10.275
815   -2.445 -107.635  -27.023 -156.922  179.441  -71.208  -61.040   96.467 -125.344    0.119
816  -17.050 -102.689  -18.068 -170.219 -165.487  -68.675  -62.993   91.648 -165.318   10.157
817   -3.188  -88.252  -12.200 -170.502  179.402  -74.480  -60.855  110.660   68.032  -38.344
818  -14.031  -92.316  -13.285 -171.994 -174.463  -84.675  -43.820   78.397  -38.050  -14.997
819   12.540 -110.162  -22.078 -179.690  174.225  -70.621  -47.067   61.141   69.977   12.395
820    0.372  -86.458    5.223  163.764 -179.419  -69.471  -51.586   78.438 -147.610   19.734
821   -2.641  -65.253  -17.476 -179.053  176.276  -75.314  -55.362  100.383 -123.831   27.914
822  -12.136  -55.907  -11.508  169.654 -156.481  -76.448  -46.653   55.985 -179.753   -6.633
823   -3.665  -95.321  -23.598  175.384 -170.662  -54.761  -53.771   90.235 -150.018   20.569
824    5.853  -95.267  -23.147  177.444 -175.847  -73.210  -42.573   81.532 -118.633    5.398
825   -8.246  -97.446  -35.423 -178.395  176.255  -65.562  -54.501   84.545  -39.554 -173.857
826    6.095  -77.583  -36.797 -162.631 -169.038  -89.742  -57.339   74.120  -90.402 -164.515
