  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      557        0.665        5.673            0      326.188      119.918      199.532
      558        0.622        5.610            0      324.143      129.550      204.671
      559        0.628        5.628            0      326.019      117.609      199.891
      560        0.680        5.583            0      325.055      124.305      201.364
      561        0.649        5.606            0      325.717      134.749      199.927
      562        0.684        5.581            0      323.962      119.631      197.236
      563        0.730        5.731            0      327.453      131.075      199.082
      564        0.600        5.550            0      324.711      124.939      202.372
      565        0.596        5.604            0      323.576      115.842      200.403
      566        0.484        5.646            0      326.908      116.791      205.908
      567        0.461        5.608            0      324.969      102.524      205.627
      568        0.508        5.557            0      324.511      102.147      200.673
      569        0.614        5.616            0      324.795      128.564      199.673
      570        0.599        5.570            0      323.338      131.560      200.708
      571        0.632        5.671            0      329.191      119.928      204.426
      572        0.419        5.679            0      328.694      113.969      202.975
      573        0.433        5.624            0      324.040       93.702      202.039
      574        0.526        5.624            0      326.235      114.407      202.606
      575        0.368        5.551            0      328.090      106.616      206.289
      576        0.320        5.714            0      327.643      100.110      206.838
      577        0.604        5.605            0      325.399      131.903      201.760
      578        0.630        5.669            0      327.260      130.215      203.482
      579        0.637        5.489            0      323.575       93.931      200.411
      580        0.659        5.571            0      323.613      128.262      198.456
      581        0.700        5.623            0      324.245      117.016      198.050
      582        0.511        5.711            0      330.324      114.150      209.922
      583        0.700        5.610            0      324.473      120.537      197.519
      584        0.714        5.622            0      322.425      120.564      194.668
      585        0.738        5.657            0      324.274      123.894      201.200
      586        0.452        5.539            0      328.988      114.923      207.792
      587        0.494        5.570            0      327.863      114.722      205.937
      588        0.718        5.617            0      323.463       98.759      197.950
      589        0.653        5.639            0      322.536      124.701      196.706
      590        0.608        5.612            0      327.383      110.514      203.433
      591        0.782        5.598            0      324.761      106.914      195.696
      592        0.663        5.727            0      327.471      135.881      199.726
      593        0.479        5.661            0      327.373      106.828      205.736
      594        0.843        5.592            0      322.793      113.959      197.234
      595        0.919        5.580            0      321.438      101.790      193.305
      596        0.790        5.642            0      322.954      115.103      198.930
      597        0.761        5.530            0      323.719      136.242      201.138
      598        0.522        5.474            0      327.577       90.611      209.613
      599        0.720        5.646            0      327.915      129.365      199.482
      600        0.539        5.512            0      323.213      117.286      202.944
      601        0.658        5.662            0      325.355      130.685      195.602
      602        0.825        5.615            0      324.460      124.410      197.327
      603        0.785        5.645            0      325.581      105.876      196.204
      604        0.907        5.587            0      325.576      126.965      200.783
      605        0.749        5.602            0      322.987      113.629      199.979
      606        0.702        5.582            0      324.929      130.122      199.941
      607        0.633        5.618            0      324.125      103.349      198.398
      608        0.630        5.604            0      323.467      121.026      199.739
      609        0.915        5.565            0      326.016      118.602      196.608
      610        0.447        5.625            0      327.092      118.389      203.499
      611        0.533        5.677            0      328.301       97.533      198.838
      612        0.394        5.644            0      325.860       98.397      207.315
      613        0.782        5.642            0      326.006      112.241      203.226
      614        0.656        5.594            0      326.665      135.248      208.431
      615        1.002        5.601            0      323.685      133.772      193.441
      616        0.340        5.614            0      326.867       79.161      206.488
      617        0.349        5.704            0      326.558      104.962      199.775
      618        0.619        5.439            0      325.473       69.314      206.639
      619        0.431        5.589            0      327.785       81.659      208.275
      620        0.488        5.724            0      325.741      101.997      198.925
      621        0.369        5.651            0      325.886       75.386      202.594
      622        0.352        5.561            0      325.945       95.140      204.174
      623        0.641        5.678            0      326.893      104.917      201.514
      624        0.464        5.608            0      325.550      108.488      203.626
      625        0.444        5.497            0      323.615      113.421      204.479
      626        0.618        5.702            0      327.413      128.542      201.050
      627        0.584        5.644            0      327.430      103.115      200.874
      628        0.735        5.604            0      324.622      124.037      199.642
      629        0.622        5.667            0      327.527      122.875      200.991
      630        0.638        5.597            0      325.308      109.358      199.659
      631        0.682        5.688            0      326.048      113.358      201.508
      632        0.666        5.592            0      323.370      139.825      198.227
      633        0.640        5.657            0      327.821      106.144      203.316
      634        0.508        5.595            0      326.163      105.651      208.466
      635        0.503        5.559            0      325.727       90.153      206.703
      636        0.583        5.582            0      326.025      113.463      199.528
      637        0.471        5.613            0      327.576      133.586      207.430
      638        0.465        5.587            0      325.754       97.808      203.896
      639        0.393        5.657            0      327.378      113.175      207.517
      640        0.523        5.562            0      327.419       78.052      207.751
      641        0.437        5.534            0      324.170       79.111      207.493
      642        0.442        5.626            0      328.451       89.999      206.100
      643        0.467        5.691            0      328.993       92.133      204.662
      644        0.354        5.547            0      326.505       91.914      206.008
      645        0.692        5.572            0      324.970      116.261      200.203
      646        0.557        5.523            0      324.677       96.716      206.022
      647        0.433        5.590            0      325.538      106.732      207.537
      648        0.533        5.596            0      326.157       87.246      204.122
      649        0.628        5.517            0      328.591       93.380      206.600
      650        0.675        5.704            0      328.734       98.155      206.542
      651        0.396        5.627            0      328.331       83.541      208.593
      652        0.628        5.643            0      325.653      111.353      196.695
      653        0.612        5.596            0      325.166      107.506      203.715
      654        0.477        5.510            0      326.512      101.636      210.737
      655        0.646        5.634            0      322.558      114.414      198.374
      656        0.670        5.663            0      327.308      114.169      201.514
      657        0.492        5.487            0      321.969      111.125      200.286
      658        0.944        5.537            0      324.050      131.715      200.987
      659        0.554        5.618            0      326.609      106.936      204.953
      660        0.730        5.662            0      326.350      125.912      198.129
      661        0.462        5.592            0      326.641       95.793      204.321
      662        0.758        5.709            0      326.415      129.159      198.033
      663        0.556        5.596            0      326.751      101.411      204.303
      664        0.980        5.574            0      324.472      116.961      203.812
      665        0.767        5.566            0      324.596      126.535      203.147
      666        0.587        5.559            0      321.336      136.828      199.821
      667        0.615        5.662            0      326.859      117.795      197.831
      668        0.577        5.605            0      323.732      107.694      197.326
      669        0.680        5.604            0      325.598      108.568      199.883
      670        0.655        5.618            0      322.397      118.574      194.819
      671        0.657        5.604            0      325.605      134.772      201.921
      672        0.733        5.635            0      324.570      116.886      202.467
      673        0.617        5.619            0      324.533      104.189      200.871
      674        0.733        5.605            0      325.641      115.446      203.819
      675        0.740        5.671            0      324.063      116.062      196.108
      676        0.620        5.572            0      323.187      129.357      199.718
      677        0.698        5.636            0      326.731      105.614      197.496
      678        0.567        5.597            0      325.792      113.186      201.944
      679        0.716        5.612            0      325.009      102.580      204.820
      680        0.668        5.607            0      324.022       91.666      200.834
      681        0.609        5.625            0      326.652      113.068      201.974
      682        0.579        5.612            0      324.037      101.655      202.511
      683        0.591        5.650            0      324.291      107.744      196.974
      684        0.607        5.580            0      324.800      109.725      201.837
      685        0.781        5.667            0      324.707      119.995      198.808
      686        0.757        5.604            0      323.629      136.072      192.373
      687        0.862        5.573            0      322.837      149.104      196.656
      688        0.694        5.634            0      325.501      104.237      199.465
      689        0.727        5.581            0      320.000      109.723      194.586
      690        0.652        5.659            0      326.547      122.592      198.259
      691        0.649        5.603            0      322.739      112.780      197.723
      692        0.707        5.596            0      327.236      129.010      197.419
      693        0.676        5.651            0      324.761      131.092      200.515
      694        0.671        5.667            0      324.725      108.171      198.144
      695        0.656        5.622            0      324.052      137.353      199.845
      696        0.678        5.707            0      327.580       96.890      199.643
      697        0.682        5.633            0      327.910      104.234      201.223
      698        0.718        5.603            0      324.236      116.060      199.289
      699        0.581        5.647            0      326.924      121.086      203.558
      700        0.780        5.536            0      323.484      131.258      202.110
      701        0.572        5.521            0      325.035      123.947      204.314
      702        0.610        5.607            0      324.523      127.204      202.160
      703        0.708        5.507            0      322.282      137.977      196.469
      704        0.613        5.598            0      328.094      119.820      204.624
      705        0.556        5.647            0      326.181      132.108      200.259
      706        0.549        5.611            0      324.841      111.492      202.269
      707        0.624        5.600            0      326.054      118.666      200.441
      708        0.614        5.647            0      327.073      125.811      203.964
      709        0.691        5.636            0      324.284      118.148      198.362
      710        0.674        5.641            0      324.893      111.693      197.955
      711        0.631        5.590            0      324.322      123.070      199.821
      712        0.710        5.561            0      323.602      123.732      201.474
      713        0.480        5.566            0      321.904      126.496      197.443
      714        0.699        5.702            0      327.497      123.212      204.746
      715        0.711        5.621            0      324.036      112.648      199.403
      716        0.704        5.615            0      326.678      106.772      201.883
      717        0.756        5.636            0      324.130      103.872      201.026
      718        0.648        5.616            0      322.978      116.840      201.588
      719        0.722        5.658            0      326.121      119.314      198.593
      720        0.663        5.613            0      327.524      133.173      207.454
      721        0.672        5.605            0      324.433      114.320      199.768
      722        0.602        5.659            0      324.414      102.307      200.594
      723        0.720        5.546            0      325.571      100.962      197.154
      724        0.576        5.669            0      326.197      115.226      200.497
      725        0.612        5.547            0      324.435      112.455      200.034
      726        0.662        5.596            0      326.570      130.785      201.531
      727        0.445        5.585            0      326.006      123.940      207.889
      728        0.575        5.620            0      326.024      115.909      200.750
      729        0.645        5.619            0      323.902      118.081      201.750
      730        0.628        5.641            0      325.397      116.325      203.104
      731        0.609        5.601            0      324.356      122.584      198.418
      732        0.549        5.584            0      325.868      120.648      199.408
      733        0.608        5.616            0      326.395      133.401      202.108
      734        0.638        5.610            0      324.203      124.254      198.860
      735        0.556        5.601            0      325.166      126.567      204.994
      736        0.680        5.632            0      326.263      122.925      199.766
      737        0.731        5.679            0      324.687      130.417      199.750
      738        0.506        5.612            0      326.649      114.555      203.011
      739        0.637        5.560            0      324.961      106.568      200.159
      740        0.675        5.675            0      326.364      114.077      202.100
      741        0.615        5.618            0      324.869      116.580      198.784
      742        0.655        5.605            0      324.179      133.822      202.844
      743        0.793        5.595            0      324.271      132.420      195.199
      744        0.549        5.696            0      327.617      109.560      204.445
      745        0.591        5.630            0      325.565      113.226      198.273
      746        0.648        5.604            0      325.923      123.850      200.949
      747        0.586        5.635            0      326.030      114.595      195.718
      748        0.759        5.624            0      324.576       99.788      199.747
      749        0.910        5.508            0      324.416      141.623      201.346
      750        0.601        5.611            0      323.750       95.316      197.302
      751        0.745        5.593            0      323.950      115.100      196.105
      752        0.593        5.586            0      324.567      108.181      198.288
      753        0.649        5.634            0      325.565      105.050      202.963
      754        0.769        5.619            0      324.205      123.088      194.259
      755        0.691        5.632            0      323.766       99.521      199.220
      756        0.616        5.594            0      325.326      115.572      202.878
      757        0.661        5.551            0      325.065       98.283      207.741
      758        0.740        5.620            0      325.042      122.008      200.719
      759        0.766        5.521            0      326.897      145.286      200.168
      760        0.567        5.576            0      323.117      102.642      201.187
      761        0.645        5.614            0      324.379       95.890      201.785
      762        0.746        5.632            0      327.463       97.963      201.221
      763        0.706        5.666            0      327.701       95.856      199.939
      764        0.629        5.648            0      326.123      100.615      198.266
      765        0.680        5.627            0      325.766       96.710      201.126
      766        0.801        5.592            0      326.387      125.718      202.864
      767        0.643        5.490            0      323.347      102.517      203.270
      768        0.626        5.546            0      323.310      101.168      201.854
      769        0.791        5.633            0      324.731      120.899      191.156
      770        0.743        5.583            0      322.940       96.626      199.123
      771        0.699        5.601            0      326.641       94.398      201.622
      772        0.657        5.640            0      322.836      107.816      198.412
      773        0.642        5.578            0      323.311       85.149      202.079
      774        0.678        5.686            0      326.271      100.146      198.079
      775        0.680        5.718            0      327.999       87.078      198.093
      776        0.614        5.648            0      327.692      101.887      199.546
      777        0.579        5.649            0      325.621      133.406      203.061
      778        0.694        5.654            0      324.917       92.016      195.832
      779        0.564        5.658            0      326.734      128.370      204.565
      780        0.629        5.639            0      327.676      106.824      200.385
      781        0.582        5.525            0      325.034      105.288      201.951
      782        0.605        5.703            0      329.247      112.100      206.234
      783        0.572        5.615            0      324.114      127.922      199.265
      784        0.726        5.632            0      325.595      125.943      194.742
      785        0.658        5.577            0      324.914       97.390      201.697
      786        0.577        5.625            0      326.328      101.771      199.128
      787        0.646        5.530            0      324.338      102.008      201.468
      788        0.628        5.665            0      328.458      119.770      203.473
      789        0.725        5.634            0      324.942      109.753      196.238
      790        0.663        5.674            0      326.996      118.178      196.566
      791        0.629        5.626            0      324.444       96.376      197.782
      792        0.697        5.602            0      323.515      126.111      202.214
      793        0.608        5.695            0      326.571      133.100      200.479
      794        0.622        5.554            0      325.731      126.762      199.525
      795        0.679        5.682            0      326.313      113.076      200.894
      796        0.855        5.650            0      324.657      106.728      192.991
      797        0.662        5.620            0      325.052      131.833      200.788
      798        0.599        5.589            0      326.376      129.952      202.847
      799        0.717        5.622            0      326.062      112.873      201.614
      800        0.571        5.616            0      327.296      130.086      205.586
      801        0.702        5.479            0      323.429      113.207      201.025
      802        0.643        5.666            0      325.768      125.019      200.873
      803        0.923        5.580            0      325.160      152.447      199.917
      804        0.850        5.624            0      329.356      143.203      205.804
      805        0.654        5.711            0      326.924      112.625      200.869
      806        0.661        5.650            0      324.497      101.934      199.278
      807        0.710        5.641            0      323.965      107.460      198.841
      808        0.643        5.623            0      326.203      113.322      201.444
      809        0.770        5.733            0      330.174      125.988      201.108
      810        0.766        5.716            0      328.193      124.606      202.503
      811        0.688        5.635            0      325.568      114.242      196.593
      812        0.603        5.516            0      322.894      102.961      201.443
      813        0.667        5.651            0      325.986       99.372      198.597
      814        0.760        5.572            0      326.124      127.932      207.278
      815        0.645        5.615            0      325.182      112.498      200.092
      816        0.729        5.602            0      326.745      125.757      200.398
      817        0.627        5.608            0      325.353      110.807      207.313
      818        0.772        5.643            0      327.344      135.984      201.383
      819        0.684        5.624            0      323.511      103.631      199.035
      820        0.651        5.610            0      323.747      115.994      199.508
      821        0.583        5.549            0      324.732      109.502      203.969
      822        1.062        5.529            0      324.477      101.088      200.096
      823        0.693        5.599            0      325.720      101.171      200.661
      824        0.642        5.621            0      324.675      102.351      197.224
      825        0.846        5.504            0      325.113      145.650      199.849
      826        0.627        5.546            0      325.745      110.957      206.089
      827        1.032        5.512            0      327.056      121.534      203.299
      828        0.554        5.504            0      325.582      101.947      205.274
      829        0.730        5.617            0      324.865      122.231      202.241
      830        0.803        5.652            0      324.476      119.411      202.316
      831        0.443        5.658            0      327.023      112.519      209.029
      832        0.564        5.662            0      325.625      105.766      202.965
      833        0.631        5.584            0      325.723       95.062      204.477
      834        0.639        5.594            0      323.799       91.091      197.846
      835        0.561        5.623            0      324.160       75.698      196.659
      836        0.712        5.683            0      325.967       91.162      200.442
      837        0.583        5.576            0      323.460       89.723      198.929
      838        0.535        5.673            0      328.464       85.817      202.130
      839        0.606        5.615            0      327.319       89.238      205.018
      840        0.658        5.629            0      325.752       93.493      198.687
      841        0.617        5.548            0      323.220       87.411      201.708
      842        0.836        5.561            0      325.351       88.915      199.586
      843        0.537        5.554            0      324.023      111.517      196.336
      844        0.683        5.552            0      323.396       97.826      203.015
      845        0.718        5.680            0      327.657       88.587      200.984
      846        0.612        5.566            0      325.646      102.615      199.212
      847        0.738        5.598            0      326.443       89.346      206.814
      848        0.715        5.648            0      325.604       93.840      202.281
      849        0.638        5.655            0      326.099      104.537      203.106
      850        0.740        5.605            0      324.513      104.634      201.142
      851        0.627        5.600            0      326.141       95.835      199.373
      852        0.686        5.559            0      321.817      116.049      195.304
      853        0.636        5.583            0      325.046       97.859      201.953
      854        0.759        5.592            0      325.274      125.165      199.289
      855        0.630        5.659            0      325.881      112.375      198.779
      856        0.731        5.679            0      323.360      111.123      195.542
      857        0.574        5.577            0      325.060      107.765      203.485
      858        0.636        5.648            0      327.239       99.152      205.940
      859        0.683        5.671            0      326.803      112.078      200.993
      860        0.594        5.637            0      327.662      108.229      199.403
      861        0.689        5.645            0      325.389       85.115      201.516
      862        0.583        5.620            0      327.502       92.928      203.603
      863        0.662        5.622            0      323.603       97.900      200.638
      864        0.614        5.602            0      324.473       98.407      199.821
      865        0.643        5.604            0      325.793      102.008      201.693
      866        0.670        5.546            0      322.516      102.972      196.747
      867        0.685        5.543            0      325.240       90.785      202.834
      868        0.630        5.623            0      325.942      103.698      199.829
      869        0.657        5.584            0      322.240      110.944      196.408
      870        0.648        5.641            0      326.334      114.224      203.607
      871        0.681        5.633            0      324.854      108.764      199.200
      872        0.651        5.609            0      326.540      101.618      204.702
      873        0.603        5.658            0      326.812      105.001      199.649
      874        0.739        5.539            0      325.916       96.386      198.053
      875        0.690        5.588            0      323.846      126.717      199.720
      876        0.517        5.650            0      326.767      104.660      203.765
      877        0.649        5.613            0      326.720      112.108      205.821
      878        0.699        5.648            0      325.863      108.527      201.766
      879        0.674        5.632            0      325.933      105.769      202.076
      880        0.631        5.673            0      326.524       98.604      200.536
      881        0.720        5.691            0      329.105      103.710      201.599
      882        0.710        5.560            0      323.588      105.588      201.967
      883        0.674        5.479            0      323.063      102.039      199.535
      884        0.616        5.577            0      324.075       96.958      197.160
      885        0.812        5.532            0      326.521      125.870      202.268
      886        0.644        5.586            0      326.285       90.509      199.986
      887        0.625        5.702            0      327.223       92.668      203.275
      888        0.695        5.585            0      322.235      102.469      195.764
      889        0.539        5.534            0      325.479      103.313      204.000
      890        0.803        5.567            0      322.998      136.232      199.417
      891        0.619        5.645            0      324.349       92.828      195.406
      892        0.589        5.703            0      326.190      102.772      201.263
      893        0.859        5.583            0      327.894      120.947      205.463
      894        0.827        5.513            0      325.969      121.193      198.792
      895        0.847        5.557            0      324.073      113.882      203.110
      896        0.633        5.651            0      325.366      104.391      201.130
      897        0.713        5.689            0      325.712       87.949      201.018
      898        0.660        5.646            0      324.416      114.880      196.437
      899        0.798        5.634            0      327.446      133.967      203.832
      900        0.726        5.482            0      322.123      125.696      198.980
      901        0.728        5.669            0      327.540      123.399      204.041
      902        0.588        5.605            0      324.902      101.751      199.205
      903        0.795        5.638            0      326.710      127.519      204.583
      904        0.824        5.708            0      325.740      110.264      197.782
      905        0.654        5.688            0      328.110       80.904      204.662
      906        0.648        5.659            0      325.824       99.500      202.770
      907        0.956        5.550            0      324.392      137.597      202.214
      908        0.787        5.588            0      325.372      115.514      204.629
      909        0.686        5.658            0      327.432       91.114      204.091
      910        0.513        5.548            0      323.656       99.092      202.159
      911        0.847        5.617            0      325.491      115.318      201.717
      912        0.677        5.604            0      324.831       93.452      202.554
      913        0.507        5.586            0      326.365       98.174      207.110
      914        0.692        5.681            0      329.397       93.129      200.060
      915        0.760        5.612            0      324.223       93.896      196.045
      916        0.600        5.618            0      324.808      101.416      198.361
      917        0.606        5.620            0      325.691       96.931      202.096
      918        0.595        5.587            0      324.976       78.575      204.785
      919        0.633        5.537            0      325.007       83.833      201.079
      920        0.682        5.594            0      325.891       96.730      200.261
      921        0.719        5.568            0      323.441       98.045      207.516
      922        0.494        5.562            0      325.873      112.722      202.728
      923        0.704        5.557            0      323.990       99.087      202.331
      924        0.832        5.647            0      326.635      118.421      206.395
      925        0.746        5.536            0      324.424      111.203      200.515
      926        0.851        5.655            0      328.573      106.469      203.432
      927        0.794        5.642            0      327.450      105.646      200.199
      928        0.721        5.613            0      326.150      110.257      201.756
      929        0.681        5.582            0      323.704       99.460      204.509
      930        0.673        5.602            0      324.863      117.508      200.902
      931        0.802        5.623            0      326.940      115.974      203.312
      932        0.832        5.606            0      324.340      115.731      204.033
      933        0.738        5.660            0      326.393      114.010      198.947
      934        0.660        5.643            0      324.152       98.084      198.812
      935        0.637        5.658            0      326.689      101.811      200.795
      936        0.660        5.546            0      321.094      111.447      195.120
      937        0.767        5.490            0      323.915      122.568      201.428
      938        0.743        5.703            0      328.560      123.281      206.058
      939        0.642        5.621            0      326.145       97.216      202.235
      940        0.896        5.582            0      323.782      144.262      203.404
      941        0.698        5.656            0      324.834      114.034      190.049
      942        0.638        5.705            0      326.189      106.372      196.930
      943        0.694        5.590            0      324.234       91.295      199.700
      944        0.620        5.578            0      322.468      108.609      202.449
      945        0.656        5.631            0      326.879      106.198      205.518
      946        0.610        5.603            0      322.709      109.758      200.642
      947        0.681        5.617            0      323.574      100.905      195.782
      948        0.829        5.623            0      326.836       92.361      202.786
      949        0.626        5.620            0      326.483      105.687      199.854
      950        0.642        5.626            0      325.888      105.097      204.104
      951        0.640        5.612            0      324.194      101.219      196.968
      952        0.588        5.625            0      327.777      101.405      204.560
      953        0.596        5.699            0      327.112      130.447      202.296
      954        0.861        5.592            0      324.906      121.587      199.622
      955        0.713        5.651            0      327.207      128.234      204.014
      956        0.581        5.644            0      326.863       87.740      200.512
      957        0.680        5.688            0      326.008      102.441      202.467
      958        0.738        5.639            0      323.693      127.404      198.848
      959        0.800        5.627            0      325.515      123.830      199.761
      960        0.656        5.630            0      322.779      108.768      200.645
      961        0.740        5.648            0      325.129       95.847      199.475
      962        0.851        5.578            0      327.580      112.684      201.845
      963        0.696        5.548            0      327.188      115.175      203.814
      964        0.853        5.523            0      323.347      105.894      203.040
      965        0.602        5.585            0      322.320      107.859      198.144
      966        0.699        5.661            0      324.640      107.721      201.734
      967        0.654        5.548            0      323.221      109.205      203.253
      968        0.677        5.697            0      329.521      123.827      206.187
      969        0.530        5.611            0      326.198      118.309      204.928
      970        0.630        5.642            0      326.152      126.501      201.649
      971        0.655        5.618            0      324.238      115.175      198.679
      972        0.603        5.660            0      326.139      112.745      200.972
      973        0.653        5.612            0      325.607      125.955      204.256
      974        0.618        5.628            0      324.654      133.253      196.448
      975        0.603        5.640            0      323.607      130.679      200.474
      976        0.692        5.686            0      329.023      120.556      205.680
      977        0.653        5.703            0      328.544      125.743      202.598
      978        0.709        5.591            0      326.909      109.958      201.953
      979        0.689        5.617            0      326.776      108.254      203.356
      980        0.734        5.577            0      326.534      124.909      199.966
      981        0.709        5.579            0      324.908      115.656      200.103
      982        0.752        5.604            0      323.986      106.827      199.025
      983        0.772        5.521            0      324.943      135.417      201.916
      984        0.735        5.606            0      324.020      111.566      200.509
      985        0.723        5.648            0      328.069      124.000      206.208
      986        0.647        5.585            0      324.556      133.639      199.193
      987        0.670        5.623            0      325.340      107.001      199.872
      988        0.695        5.694            0      327.101      112.898      201.139
      989        0.769        5.592            0      326.404      134.895      204.972
      990        0.648        5.656            0      326.458      113.905      197.981
      991        0.532        5.639            0      327.052      103.780      204.277
      992        0.676        5.592            0      324.707       96.160      198.651
      993        0.629        5.690            0      326.576       98.854      201.934
      994        0.674        5.570            0      324.031       77.706      203.760
      995        0.697        5.625            0      321.083      136.359      196.832
      996        0.682        5.654            0      326.074       94.855      201.035
      997        0.586        5.587            0      328.271      120.982      206.135
      998        0.705        5.634            0      324.991      109.732      196.478
      999        0.603        5.536            0      325.630      114.775      201.545
     1000        0.654        5.623            0      324.365      111.206      201.122
